CV_ID	GLYTOUCAN_ID	PUBCHEM_CID	COMPOSITION	MASS	IMAGE_URL	LINK_OUT_URL
G17593IO	G17593IO	NA	Hex4 HexNAc2 NeuAc2	1654.57	https://api.glygen.org/glycan/image/G17593IO	https://www.glygen.org/glycan/G17593IO
G17605FD	G17605FD	NA	HexNAc2 S1	504.13	https://api.glygen.org/glycan/image/G17605FD	https://www.glygen.org/glycan/G17605FD
G17631NW	G17631NW	NA	Hex1 HexNAc3 dHex1	935.36	https://api.glygen.org/glycan/image/G17631NW	https://www.glygen.org/glycan/G17631NW
G17644VM	G17644VM	NA	Hex6 HexNAc6 dHex1 NeuAc3	3228.15	https://api.glygen.org/glycan/image/G17644VM	https://www.glygen.org/glycan/G17644VM
G17650MH	G17650MH	NA	Hex7 HexNAc7 dHex1	2719.99	https://api.glygen.org/glycan/image/G17650MH	https://www.glygen.org/glycan/G17650MH
G17652MS	G17652MS	NA	Hex5 HexNAc4 NeuAc2	2222.78	https://api.glygen.org/glycan/image/G17652MS	https://www.glygen.org/glycan/G17652MS
G17654IH	G17654IH	NA	Hex5 HexNAc3 dHex1 NeuAc1	1874.67	https://api.glygen.org/glycan/image/G17654IH	https://www.glygen.org/glycan/G17654IH
G17660NW	G17660NW	NA	Hex1 Other1	254.1	https://api.glygen.org/glycan/image/G17660NW	https://www.glygen.org/glycan/G17660NW
G17661OZ	G17661OZ	NA	Hex4 HexNAc4 NeuAc1	1769.63	https://api.glygen.org/glycan/image/G17661OZ	https://www.glygen.org/glycan/G17661OZ
G17664QO	G17664QO	NA	Hex5 HexNAc4 dHex1 NeuAc2	2368.84	https://api.glygen.org/glycan/image/G17664QO	https://www.glygen.org/glycan/G17664QO
G17667YX	G17667YX	NA	Hex4 HexNAc5 dHex2	1973.73	https://api.glygen.org/glycan/image/G17667YX	https://www.glygen.org/glycan/G17667YX
G17673XH	G17673XH	NA	Hex7 HexNAc7 dHex4	3158.17	https://api.glygen.org/glycan/image/G17673XH	https://www.glygen.org/glycan/G17673XH
G17678SV	G17678SV	NA	Hex7 HexNAc3	1761.62	https://api.glygen.org/glycan/image/G17678SV	https://www.glygen.org/glycan/G17678SV
G17686DL	G17686DL	NA	Hex6 HexNAc6 dHex1 NeuAc2	2937.05	https://api.glygen.org/glycan/image/G17686DL	https://www.glygen.org/glycan/G17686DL
G17692UQ	G17692UQ	NA	Hex4 HexNAc4 dHex1 NeuAc1	1915.69	https://api.glygen.org/glycan/image/G17692UQ	https://www.glygen.org/glycan/G17692UQ
G17697SQ	G17697SQ	NA	Hex6 HexNAc5 dHex1 NeuAc3	3025.07	https://api.glygen.org/glycan/image/G17697SQ	https://www.glygen.org/glycan/G17697SQ
G17698CK	G17698CK	NA	HexA1 Other1	557.04	https://api.glygen.org/glycan/image/G17698CK	https://www.glygen.org/glycan/G17698CK
G17709UI	G17709UI	NA	Hex3 HexNAc3 NeuAc2	1695.6	https://api.glygen.org/glycan/image/G17709UI	https://www.glygen.org/glycan/G17709UI
G17716HE	G17716HE	NA	Hex4 HexNAc1 dHex1	1015.36	https://api.glygen.org/glycan/image/G17716HE	https://www.glygen.org/glycan/G17716HE
G17733ZN	G17733ZN	NA	Hex2 HexNAc3 dHex2	1243.47	https://api.glygen.org/glycan/image/G17733ZN	https://www.glygen.org/glycan/G17733ZN
G17734NH	G17734NH	NA	Hex2 HexNAc2 dHex2	1040.39	https://api.glygen.org/glycan/image/G17734NH	https://www.glygen.org/glycan/G17734NH
G17751ZM	G17751ZM	NA	Hex5 HexNAc4 dHex1	1786.65	https://api.glygen.org/glycan/image/G17751ZM	https://www.glygen.org/glycan/G17751ZM
G17756LB	G17756LB	NA	Hex2 NeuAc1	633.21	https://api.glygen.org/glycan/image/G17756LB	https://www.glygen.org/glycan/G17756LB
G17766YF	G17766YF	NA	Hex3 HexNAc4	1316.49	https://api.glygen.org/glycan/image/G17766YF	https://www.glygen.org/glycan/G17766YF
G17769CY	G17769CY	NA	Hex3 HexNAc2	910.33	https://api.glygen.org/glycan/image/G17769CY	https://www.glygen.org/glycan/G17769CY
G17776JQ	G17776JQ	NA	Hex4 HexNAc5 dHex1 S1	1907.63	https://api.glygen.org/glycan/image/G17776JQ	https://www.glygen.org/glycan/G17776JQ
G17780OR	G17780OR	NA	Hex3	504.17	https://api.glygen.org/glycan/image/G17780OR	https://www.glygen.org/glycan/G17780OR
G17782JG	G17782JG	NA	Hex3 HexNAc1 NeuAc4	1871.63	https://api.glygen.org/glycan/image/G17782JG	https://www.glygen.org/glycan/G17782JG
G17782WA	G17782WA	NA	Hex4 HexNAc4	1478.54	https://api.glygen.org/glycan/image/G17782WA	https://www.glygen.org/glycan/G17782WA
G17791VR	G17791VR	NA	Hex8 HexNAc7 dHex1	2882.05	https://api.glygen.org/glycan/image/G17791VR	https://www.glygen.org/glycan/G17791VR
G17798QE	G17798QE	NA	Hex1 HexNAc1 NeuAc1 S1	754.19	https://api.glygen.org/glycan/image/G17798QE	https://www.glygen.org/glycan/G17798QE
G17804IQ	G17804IQ	NA	Hex3 HexNAc5 dHex1	1665.62	https://api.glygen.org/glycan/image/G17804IQ	https://www.glygen.org/glycan/G17804IQ
G17827EU	G17827EU	NA	Hex7 HexNAc6 dHex1 NeuAc3	3390.2	https://api.glygen.org/glycan/image/G17827EU	https://www.glygen.org/glycan/G17827EU
G17843DM	G17843DM	NA	Hex1 HexNAc3	789.3	https://api.glygen.org/glycan/image/G17843DM	https://www.glygen.org/glycan/G17843DM
G17844FX	G17844FX	NA	Hex3 HexNAc1	707.25	https://api.glygen.org/glycan/image/G17844FX	https://www.glygen.org/glycan/G17844FX
G17844NQ	G17844NQ	NA	Hex15 HexNAc14 dHex6 NeuAc1	6459.36	https://api.glygen.org/glycan/image/G17844NQ	https://www.glygen.org/glycan/G17844NQ
G17844SN	G17844SN	NA	Hex2 HexNAc2 NeuAc1 S2	1201.3	https://api.glygen.org/glycan/image/G17844SN	https://www.glygen.org/glycan/G17844SN
G17849QX	G17849QX	NA	Hex1 HexNAc1 S1	463.1	https://api.glygen.org/glycan/image/G17849QX	https://www.glygen.org/glycan/G17849QX
G17849ZC	G17849ZC	NA	Hex5 HexNAc4 NeuAc1	1933.7	https://api.glygen.org/glycan/image/G17849ZC	https://www.glygen.org/glycan/G17849ZC
G17859YO	G17859YO	NA	Hex4 HexNAc4 dHex1 NeuAc1	1915.69	https://api.glygen.org/glycan/image/G17859YO	https://www.glygen.org/glycan/G17859YO
G17875TE	G17875TE	NA	Hex3 HexNAc3	1113.41	https://api.glygen.org/glycan/image/G17875TE	https://www.glygen.org/glycan/G17875TE
G17882ZH	G17882ZH	NA	Hex5 HexNAc4 dHex2 NeuAc1	2223.8	https://api.glygen.org/glycan/image/G17882ZH	https://www.glygen.org/glycan/G17882ZH
G17893UF	G17893UF	NA	Hex5 HexNAc6 dHex1	2192.81	https://api.glygen.org/glycan/image/G17893UF	https://www.glygen.org/glycan/G17893UF
G17899TT	G17899TT	NA	Hex7 HexNAc6 dHex2 NeuAc2	3245.16	https://api.glygen.org/glycan/image/G17899TT	https://www.glygen.org/glycan/G17899TT
G17908GP	G17908GP	NA	Hex3 HexNAc3 dHex3 NeuAc1	1842.68	https://api.glygen.org/glycan/image/G17908GP	https://www.glygen.org/glycan/G17908GP
G17921KR	G17921KR	NA	Hex5 HexNAc4 dHex3	2078.77	https://api.glygen.org/glycan/image/G17921KR	https://www.glygen.org/glycan/G17921KR
G17921VC	G17921VC	NA	Hex5 HexNAc4 dHex2 NeuAc1	2223.8	https://api.glygen.org/glycan/image/G17921VC	https://www.glygen.org/glycan/G17921VC
G17927XA	G17927XA	NA	Hex3 HexNAc1 NeuAc2	1289.44	https://api.glygen.org/glycan/image/G17927XA	https://www.glygen.org/glycan/G17927XA
G17931GP	G17931GP	NA	Hex1 HexNAc1 dHex1 NeuAc1	820.3	https://api.glygen.org/glycan/image/G17931GP	https://www.glygen.org/glycan/G17931GP
G17931ZZ	G17931ZZ	NA	Hex2 HexNAc1 dHex1	693.27	https://api.glygen.org/glycan/image/G17931ZZ	https://www.glygen.org/glycan/G17931ZZ
G17940GN	G17940GN	NA	HexNAc1 Other1	395.11	https://api.glygen.org/glycan/image/G17940GN	https://www.glygen.org/glycan/G17940GN
G17941LH	G17941LH	NA	Hex4 HexNAc3 NeuAc1	1566.56	https://api.glygen.org/glycan/image/G17941LH	https://www.glygen.org/glycan/G17941LH
G17945PF	G17945PF	NA	Hex4 HexNAc5	1681.62	https://api.glygen.org/glycan/image/G17945PF	https://www.glygen.org/glycan/G17945PF
G17964XN	G17964XN	NA	Hex4 HexNAc5 dHex1 NeuAc2	2409.87	https://api.glygen.org/glycan/image/G17964XN	https://www.glygen.org/glycan/G17964XN
G17965US	G17965US	NA	Hex7 HexNAc5 NeuAc1	2458.87	https://api.glygen.org/glycan/image/G17965US	https://www.glygen.org/glycan/G17965US
G17978LE	G17978LE	NA	Hex5 HexNAc3 dHex1 NeuAc1	1874.67	https://api.glygen.org/glycan/image/G17978LE	https://www.glygen.org/glycan/G17978LE
G17991UN	G17991UN	NA	Hex1 HexNAc1 dHex2	675.26	https://api.glygen.org/glycan/image/G17991UN	https://www.glygen.org/glycan/G17991UN
G17996ZO	G17996ZO	NA	Hex3 HexNAc6 dHex3	2160.82	https://api.glygen.org/glycan/image/G17996ZO	https://www.glygen.org/glycan/G17996ZO
G18013WR	G18013WR	NA	Hex7 HexNAc6 dHex1 NeuAc3	3390.2	https://api.glygen.org/glycan/image/G18013WR	https://www.glygen.org/glycan/G18013WR
G18019UI	G18019UI	NA	Hex3 HexNAc5 S1	1599.52	https://api.glygen.org/glycan/image/G18019UI	https://www.glygen.org/glycan/G18019UI
G18021OF	G18021OF	NA	HexN1 Other3	1034.26	https://api.glygen.org/glycan/image/G18021OF	https://www.glygen.org/glycan/G18021OF
G18022IK	G18022IK	NA	Hex7 HexNAc1	1355.46	https://api.glygen.org/glycan/image/G18022IK	https://www.glygen.org/glycan/G18022IK
G18039GV	G18039GV	NA	Hex8 HexNAc6 NeuAc2	3115.1	https://api.glygen.org/glycan/image/G18039GV	https://www.glygen.org/glycan/G18039GV
G18057CS	G18057CS	NA	Hex3 HexNAc3 dHex1	1259.47	https://api.glygen.org/glycan/image/G18057CS	https://www.glygen.org/glycan/G18057CS
G18065MO	G18065MO	NA	Hex4 HexNAc3 NeuAc1	1566.56	https://api.glygen.org/glycan/image/G18065MO	https://www.glygen.org/glycan/G18065MO
G18074MS	G18074MS	NA	Hex5 HexNAc5 dHex1	1989.73	https://api.glygen.org/glycan/image/G18074MS	https://www.glygen.org/glycan/G18074MS
G18081CC	G18081CC	NA	HexA1 Pen1 S1	406.04	https://api.glygen.org/glycan/image/G18081CC	https://www.glygen.org/glycan/G18081CC
G18081HD	G18081HD	NA	Hex3 HexNAc2 dHex3	1348.5	https://api.glygen.org/glycan/image/G18081HD	https://www.glygen.org/glycan/G18081HD
G18083QB	G18083QB	NA	Hex2 HexNAc2 dHex2	1040.39	https://api.glygen.org/glycan/image/G18083QB	https://www.glygen.org/glycan/G18083QB
G18084RK	G18084RK	NA	Hex3 HexNAc5 S1	1599.52	https://api.glygen.org/glycan/image/G18084RK	https://www.glygen.org/glycan/G18084RK
G18085UM	G18085UM	NA	Hex6 HexNAc3 dHex1	1747.64	https://api.glygen.org/glycan/image/G18085UM	https://www.glygen.org/glycan/G18085UM
G18094KF	G18094KF	NA	Hex7 HexNAc6 dHex1 NeuAc4	3681.3	https://api.glygen.org/glycan/image/G18094KF	https://www.glygen.org/glycan/G18094KF
G18095RP	G18095RP	NA	Hex1 NeuAc1	471.16	https://api.glygen.org/glycan/image/G18095RP	https://www.glygen.org/glycan/G18095RP
G18096WT	G18096WT	NA	Hex5 HexNAc4 dHex1 S2	1946.56	https://api.glygen.org/glycan/image/G18096WT	https://www.glygen.org/glycan/G18096WT
G18096XU	G18096XU	NA	Hex4	666.22	https://api.glygen.org/glycan/image/G18096XU	https://www.glygen.org/glycan/G18096XU
G18140HR	G18140HR	NA	Hex5 HexNAc5 dHex3	2281.85	https://api.glygen.org/glycan/image/G18140HR	https://www.glygen.org/glycan/G18140HR
G18140UF	G18140UF	NA	Hex5 HexNAc4 dHex1	1786.65	https://api.glygen.org/glycan/image/G18140UF	https://www.glygen.org/glycan/G18140UF
G18143YW	G18143YW	NA	Hex1 HexNAc2 NeuAc1 S1	957.27	https://api.glygen.org/glycan/image/G18143YW	https://www.glygen.org/glycan/G18143YW
G18155IE	G18155IE	NA	Hex3 HexNAc4 dHex1	1464.56	https://api.glygen.org/glycan/image/G18155IE	https://www.glygen.org/glycan/G18155IE
G18163ZO	G18163ZO	NA	Hex8 HexNAc7 dHex1	2882.05	https://api.glygen.org/glycan/image/G18163ZO	https://www.glygen.org/glycan/G18163ZO
G18165XJ	G18165XJ	NA	Hex5 HexNAc4	1640.59	https://api.glygen.org/glycan/image/G18165XJ	https://www.glygen.org/glycan/G18165XJ
G18166BF	G18166BF	NA	Hex6 HexNAc4 NeuAc3	2675.93	https://api.glygen.org/glycan/image/G18166BF	https://www.glygen.org/glycan/G18166BF
G18176WN	G18176WN	NA	Hex4 HexNAc5 NeuAc1 S1	2052.67	https://api.glygen.org/glycan/image/G18176WN	https://www.glygen.org/glycan/G18176WN
G18183SM	G18183SM	NA	Hex6 HexNAc5 dHex7	3028.13	https://api.glygen.org/glycan/image/G18183SM	https://www.glygen.org/glycan/G18183SM
G18188WJ	G18188WJ	NA	Hex6 HexNAc5 NeuAc3	2879.01	https://api.glygen.org/glycan/image/G18188WJ	https://www.glygen.org/glycan/G18188WJ
G18193LI	G18193LI	NA	Hex3 HexNAc6 dHex1	1868.7	https://api.glygen.org/glycan/image/G18193LI	https://www.glygen.org/glycan/G18193LI
G18196JE	G18196JE	NA	Hex11 HexNAc6 dHex1	3165.13	https://api.glygen.org/glycan/image/G18196JE	https://www.glygen.org/glycan/G18196JE
G18197AJ	G18197AJ	NA	Hex6 HexNAc5 dHex2 NeuAc1	2588.94	https://api.glygen.org/glycan/image/G18197AJ	https://www.glygen.org/glycan/G18197AJ
G18197EH	G18197EH	NA	Hex9 HexNAc1	1679.57	https://api.glygen.org/glycan/image/G18197EH	https://www.glygen.org/glycan/G18197EH
G18211PK	G18211PK	NA	Hex6 HexNAc6 NeuAc1	2499.9	https://api.glygen.org/glycan/image/G18211PK	https://www.glygen.org/glycan/G18211PK
G18214MO	G18214MO	NA	Hex5 HexNAc5	1843.67	https://api.glygen.org/glycan/image/G18214MO	https://www.glygen.org/glycan/G18214MO
G18220BL	G18220BL	NA	Hex1 HexNAc1 dHex1 NeuAc1	820.3	https://api.glygen.org/glycan/image/G18220BL	https://www.glygen.org/glycan/G18220BL
G18223CA	G18223CA	NA	Hex6 HexNAc5 dHex1 NeuAc3	3025.07	https://api.glygen.org/glycan/image/G18223CA	https://www.glygen.org/glycan/G18223CA
G18227ZU	G18227ZU	NA	Hex12 HexNAc12 dHex1	4545.65	https://api.glygen.org/glycan/image/G18227ZU	https://www.glygen.org/glycan/G18227ZU
G18229DV	G18229DV	NA	Hex3 HexNAc6 S1	1802.6	https://api.glygen.org/glycan/image/G18229DV	https://www.glygen.org/glycan/G18229DV
G18243KB	G18243KB	NA	Hex3 HexNAc3	1113.41	https://api.glygen.org/glycan/image/G18243KB	https://www.glygen.org/glycan/G18243KB
G18251WP	G18251WP	NA	Hex4 HexNAc3 dHex2	1569.59	https://api.glygen.org/glycan/image/G18251WP	https://www.glygen.org/glycan/G18251WP
G18252JT	G18252JT	NA	Hex5 HexNAc3 dHex1	1583.57	https://api.glygen.org/glycan/image/G18252JT	https://www.glygen.org/glycan/G18252JT
G18254BG	G18254BG	NA	Hex1 HexNAc2 S1	666.18	https://api.glygen.org/glycan/image/G18254BG	https://www.glygen.org/glycan/G18254BG
G18267EU	G18267EU	NA	Hex6 HexNAc3 NeuAc1	1890.66	https://api.glygen.org/glycan/image/G18267EU	https://www.glygen.org/glycan/G18267EU
G18274YO	G18274YO	NA	Hex4 HexNAc2	1072.38	https://api.glygen.org/glycan/image/G18274YO	https://www.glygen.org/glycan/G18274YO
G18290SV	G18290SV	NA	Hex5 HexNAc4 NeuAc2	2224.8	https://api.glygen.org/glycan/image/G18290SV	https://www.glygen.org/glycan/G18290SV
G18306LO	G18306LO	NA	Hex6 HexNAc3 dHex1 Other1	1971.65	https://api.glygen.org/glycan/image/G18306LO	https://www.glygen.org/glycan/G18306LO
G18307ZZ	G18307ZZ	NA	Hex6 HexNAc4 dHex1 NeuAc2	2530.89	https://api.glygen.org/glycan/image/G18307ZZ	https://www.glygen.org/glycan/G18307ZZ
G18318CV	G18318CV	NA	Hex2 dHex1	490.19	https://api.glygen.org/glycan/image/G18318CV	https://www.glygen.org/glycan/G18318CV
G18323DI	G18323DI	NA	Hex4 HexNAc7	2087.78	https://api.glygen.org/glycan/image/G18323DI	https://www.glygen.org/glycan/G18323DI
G18342LK	G18342LK	NA	Hex1 HexNAc1 dHex1	529.2	https://api.glygen.org/glycan/image/G18342LK	https://www.glygen.org/glycan/G18342LK
G18347PA	G18347PA	NA	Hex8 HexNAc5 dHex2 NeuAc1	2913.04	https://api.glygen.org/glycan/image/G18347PA	https://www.glygen.org/glycan/G18347PA
G18360DA	G18360DA	NA	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G18360DA	https://www.glygen.org/glycan/G18360DA
G18382PO	G18382PO	NA	Hex3 HexNAc3	1113.41	https://api.glygen.org/glycan/image/G18382PO	https://www.glygen.org/glycan/G18382PO
G18391DN	G18391DN	NA	Hex4 HexNAc4	1478.54	https://api.glygen.org/glycan/image/G18391DN	https://www.glygen.org/glycan/G18391DN
G18401II	G18401II	NA	Hex5 HexNAc3 NeuAc1	1728.61	https://api.glygen.org/glycan/image/G18401II	https://www.glygen.org/glycan/G18401II
G18410UY	G18410UY	NA	Hex4 HexNAc3 dHex1 NeuAc1	1712.61	https://api.glygen.org/glycan/image/G18410UY	https://www.glygen.org/glycan/G18410UY
G18442LT	G18442LT	NA	Hex2 HexNAc4 NeuAc1	1445.53	https://api.glygen.org/glycan/image/G18442LT	https://www.glygen.org/glycan/G18442LT
G18443GF	G18443GF	NA	Hex4 HexNAc3	1275.46	https://api.glygen.org/glycan/image/G18443GF	https://www.glygen.org/glycan/G18443GF
G18463FK	G18463FK	NA	Hex3 HexNAc4	1316.49	https://api.glygen.org/glycan/image/G18463FK	https://www.glygen.org/glycan/G18463FK
G18479YS	G18479YS	NA	Hex7 HexNAc1	1355.46	https://api.glygen.org/glycan/image/G18479YS	https://www.glygen.org/glycan/G18479YS
G18481YY	G18481YY	NA	Hex4 HexNAc2 NeuAc1	1363.48	https://api.glygen.org/glycan/image/G18481YY	https://www.glygen.org/glycan/G18481YY
G18483HP	G18483HP	NA	Hex2 HexNAc1 NeuAc1	836.29	https://api.glygen.org/glycan/image/G18483HP	https://www.glygen.org/glycan/G18483HP
G18486BI	G18486BI	NA	Hex4 HexNAc2 dHex2	1364.5	https://api.glygen.org/glycan/image/G18486BI	https://www.glygen.org/glycan/G18486BI
G18491BK	G18491BK	NA	Hex1 HexNAc2 S1	666.18	https://api.glygen.org/glycan/image/G18491BK	https://www.glygen.org/glycan/G18491BK
G18497HF	G18497HF	NA	Hex4 HexNAc2 dHex1	1218.44	https://api.glygen.org/glycan/image/G18497HF	https://www.glygen.org/glycan/G18497HF
G18509GD	G18509GD	NA	Hex6 HexNAc4 NeuAc2	2384.84	https://api.glygen.org/glycan/image/G18509GD	https://www.glygen.org/glycan/G18509GD
G18510WC	G18510WC	NA	Hex5 HexNAc4 dHex3	2078.77	https://api.glygen.org/glycan/image/G18510WC	https://www.glygen.org/glycan/G18510WC
G18517UV	G18517UV	NA	Hex3 HexNAc3 dHex4	1699.65	https://api.glygen.org/glycan/image/G18517UV	https://www.glygen.org/glycan/G18517UV
G18519LX	G18519LX	NA	Hex2 HexNAc2 NeuAc1	1039.37	https://api.glygen.org/glycan/image/G18519LX	https://www.glygen.org/glycan/G18519LX
G18532GS	G18532GS	NA	Hex2 HexNAc1 NeuAc1 Other1	1127.39	https://api.glygen.org/glycan/image/G18532GS	https://www.glygen.org/glycan/G18532GS
G18540UW	G18540UW	NA	Hex2 HexNAc1	545.2	https://api.glygen.org/glycan/image/G18540UW	https://www.glygen.org/glycan/G18540UW
G18546YL	G18546YL	NA	Hex9 HexNAc1	1679.57	https://api.glygen.org/glycan/image/G18546YL	https://www.glygen.org/glycan/G18546YL
G18559LN	G18559LN	NA	Hex3 HexNAc3 dHex1	1259.47	https://api.glygen.org/glycan/image/G18559LN	https://www.glygen.org/glycan/G18559LN
G18559OI	G18559OI	NA	Hex1 HexNAc1 dHex1 NeuAc1	820.3	https://api.glygen.org/glycan/image/G18559OI	https://www.glygen.org/glycan/G18559OI
G18567LJ	G18567LJ	NA	Hex3 HexNAc3 dHex1	1259.47	https://api.glygen.org/glycan/image/G18567LJ	https://www.glygen.org/glycan/G18567LJ
G18572VB	G18572VB	NA	Hex4 HexNAc4 dHex2	1770.66	https://api.glygen.org/glycan/image/G18572VB	https://www.glygen.org/glycan/G18572VB
G18573YO	G18573YO	NA	Hex5 HexNAc4 dHex2 NeuAc1	2225.82	https://api.glygen.org/glycan/image/G18573YO	https://www.glygen.org/glycan/G18573YO
G18574CV	G18574CV	NA	Hex1 HexNAc1 NeuAc2	965.33	https://api.glygen.org/glycan/image/G18574CV	https://www.glygen.org/glycan/G18574CV
G18578CO	G18578CO	NA	Hex4 HexNAc5 dHex1	1827.68	https://api.glygen.org/glycan/image/G18578CO	https://www.glygen.org/glycan/G18578CO
G18584GV	G18584GV	NA	Hex2 HexNAc3 dHex2	1243.47	https://api.glygen.org/glycan/image/G18584GV	https://www.glygen.org/glycan/G18584GV
G18589KA	G18589KA	NA	Hex6 HexNAc5 dHex4 NeuAc2	3172.15	https://api.glygen.org/glycan/image/G18589KA	https://www.glygen.org/glycan/G18589KA
G18603OH	G18603OH	NA	Hex2 HexNAc2	750.29	https://api.glygen.org/glycan/image/G18603OH	https://www.glygen.org/glycan/G18603OH
G18609BT	G18609BT	NA	Hex5 HexNAc4 NeuAc1	1931.69	https://api.glygen.org/glycan/image/G18609BT	https://www.glygen.org/glycan/G18609BT
G18612LP	G18612LP	NA	Hex4 HexNAc2 dHex1	1218.44	https://api.glygen.org/glycan/image/G18612LP	https://www.glygen.org/glycan/G18612LP
G18618EA	G18618EA	NA	Hex7 HexNAc5 NeuAc3	3041.06	https://api.glygen.org/glycan/image/G18618EA	https://www.glygen.org/glycan/G18618EA
G18627LZ	G18627LZ	NA	Hex6 HexNAc2	1396.49	https://api.glygen.org/glycan/image/G18627LZ	https://www.glygen.org/glycan/G18627LZ
G18629WM	G18629WM	NA	Hex5 HexNAc4 dHex1 S1	1866.61	https://api.glygen.org/glycan/image/G18629WM	https://www.glygen.org/glycan/G18629WM
G18632GW	G18632GW	NA	Hex4 HexNAc1 dHex1	1015.36	https://api.glygen.org/glycan/image/G18632GW	https://www.glygen.org/glycan/G18632GW
G18639PA	G18639PA	NA	Hex9 HexNAc9 dHex2	3596.32	https://api.glygen.org/glycan/image/G18639PA	https://www.glygen.org/glycan/G18639PA
G18647KC	G18647KC	NA	Hex7 HexNAc6 dHex1 NeuAc3	3390.2	https://api.glygen.org/glycan/image/G18647KC	https://www.glygen.org/glycan/G18647KC
G18647XP	G18647XP	NA	Hex5 HexNAc3 dHex1	1583.57	https://api.glygen.org/glycan/image/G18647XP	https://www.glygen.org/glycan/G18647XP
G18650BV	G18650BV	NA	Hex8 HexNAc2	1722.61	https://api.glygen.org/glycan/image/G18650BV	https://www.glygen.org/glycan/G18650BV
G18650TA	G18650TA	NA	Hex8 HexNAc9 dHex1	3288.21	https://api.glygen.org/glycan/image/G18650TA	https://www.glygen.org/glycan/G18650TA
G18653RN	G18653RN	NA	Hex2 HexNAc2 NeuAc1 S4	1361.21	https://api.glygen.org/glycan/image/G18653RN	https://www.glygen.org/glycan/G18653RN
G18654BS	G18654BS	NA	Hex4 HexNAc4 dHex2 NeuAc1	2061.75	https://api.glygen.org/glycan/image/G18654BS	https://www.glygen.org/glycan/G18654BS
G18662IW	G18662IW	NA	Hex7 HexNAc2	1558.54	https://api.glygen.org/glycan/image/G18662IW	https://www.glygen.org/glycan/G18662IW
G18681PW	G18681PW	NA	Hex2	342.12	https://api.glygen.org/glycan/image/G18681PW	https://www.glygen.org/glycan/G18681PW
G18695SG	G18695SG	NA	Hex5 HexNAc4 dHex1 NeuAc1	2077.75	https://api.glygen.org/glycan/image/G18695SG	https://www.glygen.org/glycan/G18695SG
G18702SB	G18702SB	NA	Hex2 HexNAc2 dHex2	1042.41	https://api.glygen.org/glycan/image/G18702SB	https://www.glygen.org/glycan/G18702SB
G18705WH	G18705WH	NA	Hex7 HexNAc6 dHex1	2516.91	https://api.glygen.org/glycan/image/G18705WH	https://www.glygen.org/glycan/G18705WH
G18717LR	G18717LR	NA	Hex1 HexNAc1 NeuAc1	674.24	https://api.glygen.org/glycan/image/G18717LR	https://www.glygen.org/glycan/G18717LR
G18720ZB	G18720ZB	NA	Hex6 HexNAc5 NeuAc2	2587.92	https://api.glygen.org/glycan/image/G18720ZB	https://www.glygen.org/glycan/G18720ZB
G18734RV	G18734RV	NA	Hex3 HexNAc6 dHex1	1868.7	https://api.glygen.org/glycan/image/G18734RV	https://www.glygen.org/glycan/G18734RV
G18743DS	G18743DS	NA	Hex7 HexNAc6 dHex1 NeuAc3	3390.2	https://api.glygen.org/glycan/image/G18743DS	https://www.glygen.org/glycan/G18743DS
G18749GB	G18749GB	NA	Hex6 HexNAc5 dHex1	2153.8	https://api.glygen.org/glycan/image/G18749GB	https://www.glygen.org/glycan/G18749GB
G18764AY	G18764AY	NA	Hex5 HexNAc6	2046.75	https://api.glygen.org/glycan/image/G18764AY	https://www.glygen.org/glycan/G18764AY
G18774MF	G18774MF	NA	Hex4 HexNAc4 dHex1	1624.6	https://api.glygen.org/glycan/image/G18774MF	https://www.glygen.org/glycan/G18774MF
G18775SC	G18775SC	NA	Hex6 HexNAc3	1601.58	https://api.glygen.org/glycan/image/G18775SC	https://www.glygen.org/glycan/G18775SC
G18808AB	G18808AB	NA	Hex5 HexNAc4 dHex1	1786.65	https://api.glygen.org/glycan/image/G18808AB	https://www.glygen.org/glycan/G18808AB
G18828DW	G18828DW	NA	Hex3 HexNAc2 HexA1	1086.36	https://api.glygen.org/glycan/image/G18828DW	https://www.glygen.org/glycan/G18828DW
G18833GC	G18833GC	NA	HexNAc2	426.18	https://api.glygen.org/glycan/image/G18833GC	https://www.glygen.org/glycan/G18833GC
G18836NZ	G18836NZ	NA	Hex3 HexNAc4 NeuAc1	1607.58	https://api.glygen.org/glycan/image/G18836NZ	https://www.glygen.org/glycan/G18836NZ
G18837FE	G18837FE	NA	Hex2 HexNAc2 dHex1 NeuAc1	1185.43	https://api.glygen.org/glycan/image/G18837FE	https://www.glygen.org/glycan/G18837FE
G18842WA	G18842WA	NA	Hex5 HexNAc5 dHex1 NeuAc1	2282.84	https://api.glygen.org/glycan/image/G18842WA	https://www.glygen.org/glycan/G18842WA
G18852LP	G18852LP	NA	Hex6 HexNAc6 dHex1 NeuAc2	2937.05	https://api.glygen.org/glycan/image/G18852LP	https://www.glygen.org/glycan/G18852LP
G18853HA	G18853HA	NA	Hex3 HexNAc4 dHex2	1608.6	https://api.glygen.org/glycan/image/G18853HA	https://www.glygen.org/glycan/G18853HA
G18855AX	G18855AX	NA	Hex5 HexNAc4 dHex1 NeuAc1	2079.76	https://api.glygen.org/glycan/image/G18855AX	https://www.glygen.org/glycan/G18855AX
