pubchem_cid	pubchem_url	drugcentral_id	drugcentral_url	glytoucan_ac	glytoucan_url
90474425	https://pubchem.ncbi.nlm.nih.gov/compound/90474425			G94888UJ	https://www.glygen.org/glycan/G94888UJ
90475600	https://pubchem.ncbi.nlm.nih.gov/compound/90475600			G81788HU	https://www.glygen.org/glycan/G81788HU
90475902	https://pubchem.ncbi.nlm.nih.gov/compound/90475902			G00407UJ	https://www.glygen.org/glycan/G00407UJ
90479631	https://pubchem.ncbi.nlm.nih.gov/compound/90479631	139	https://drugcentral.org/drugcard/139		
90655421	https://pubchem.ncbi.nlm.nih.gov/compound/90655421			G78061XV	https://www.glygen.org/glycan/G78061XV
90658168	https://pubchem.ncbi.nlm.nih.gov/compound/90658168			G08497KY	https://www.glygen.org/glycan/G08497KY
90658460	https://pubchem.ncbi.nlm.nih.gov/compound/90658460			G45788JV	https://www.glygen.org/glycan/G45788JV
90659858	https://pubchem.ncbi.nlm.nih.gov/compound/90659858			G29703NT	https://www.glygen.org/glycan/G29703NT
91489367	https://pubchem.ncbi.nlm.nih.gov/compound/91489367			G75485SI	https://www.glygen.org/glycan/G75485SI
91617630	https://pubchem.ncbi.nlm.nih.gov/compound/91617630	5421	https://drugcentral.org/drugcard/5421		
91623337	https://pubchem.ncbi.nlm.nih.gov/compound/91623337			G87841AX	https://www.glygen.org/glycan/G87841AX
91825570	https://pubchem.ncbi.nlm.nih.gov/compound/91825570			G05252XR	https://www.glygen.org/glycan/G05252XR
91825592	https://pubchem.ncbi.nlm.nih.gov/compound/91825592			G69522TI	https://www.glygen.org/glycan/G69522TI
91825601	https://pubchem.ncbi.nlm.nih.gov/compound/91825601			G36781FI	https://www.glygen.org/glycan/G36781FI
91825676	https://pubchem.ncbi.nlm.nih.gov/compound/91825676			G44060QH	https://www.glygen.org/glycan/G44060QH
91825690	https://pubchem.ncbi.nlm.nih.gov/compound/91825690			G80062GG	https://www.glygen.org/glycan/G80062GG
91825691	https://pubchem.ncbi.nlm.nih.gov/compound/91825691			G28052FT	https://www.glygen.org/glycan/G28052FT
91825692	https://pubchem.ncbi.nlm.nih.gov/compound/91825692			G45359RY	https://www.glygen.org/glycan/G45359RY
91825694	https://pubchem.ncbi.nlm.nih.gov/compound/91825694			G48440GN	https://www.glygen.org/glycan/G48440GN
91825699	https://pubchem.ncbi.nlm.nih.gov/compound/91825699			G88356HA	https://www.glygen.org/glycan/G88356HA
91825708	https://pubchem.ncbi.nlm.nih.gov/compound/91825708			G22418PV	https://www.glygen.org/glycan/G22418PV
91826520	https://pubchem.ncbi.nlm.nih.gov/compound/91826520			G92627GM	https://www.glygen.org/glycan/G92627GM
91826521	https://pubchem.ncbi.nlm.nih.gov/compound/91826521			G54118CT	https://www.glygen.org/glycan/G54118CT
91826575	https://pubchem.ncbi.nlm.nih.gov/compound/91826575			G60890ZT	https://www.glygen.org/glycan/G60890ZT
91826578	https://pubchem.ncbi.nlm.nih.gov/compound/91826578			G81085EP	https://www.glygen.org/glycan/G81085EP
91826583	https://pubchem.ncbi.nlm.nih.gov/compound/91826583			G17140YY	https://www.glygen.org/glycan/G17140YY
91826584	https://pubchem.ncbi.nlm.nih.gov/compound/91826584			G51855ZY	https://www.glygen.org/glycan/G51855ZY
91828216	https://pubchem.ncbi.nlm.nih.gov/compound/91828216			G48120WX	https://www.glygen.org/glycan/G48120WX
91828217	https://pubchem.ncbi.nlm.nih.gov/compound/91828217			G18938DW	https://www.glygen.org/glycan/G18938DW
91828218	https://pubchem.ncbi.nlm.nih.gov/compound/91828218			G93612YS	https://www.glygen.org/glycan/G93612YS
91828219	https://pubchem.ncbi.nlm.nih.gov/compound/91828219			G98369DU	https://www.glygen.org/glycan/G98369DU
91828221	https://pubchem.ncbi.nlm.nih.gov/compound/91828221			G21311PN	https://www.glygen.org/glycan/G21311PN
91828222	https://pubchem.ncbi.nlm.nih.gov/compound/91828222			G51162XR	https://www.glygen.org/glycan/G51162XR
91828223	https://pubchem.ncbi.nlm.nih.gov/compound/91828223			G08157XK	https://www.glygen.org/glycan/G08157XK
91828224	https://pubchem.ncbi.nlm.nih.gov/compound/91828224			G17465IO	https://www.glygen.org/glycan/G17465IO
91828225	https://pubchem.ncbi.nlm.nih.gov/compound/91828225			G91257NC	https://www.glygen.org/glycan/G91257NC
91828226	https://pubchem.ncbi.nlm.nih.gov/compound/91828226			G52068VK	https://www.glygen.org/glycan/G52068VK
91828233	https://pubchem.ncbi.nlm.nih.gov/compound/91828233			G46503KK	https://www.glygen.org/glycan/G46503KK
91828238	https://pubchem.ncbi.nlm.nih.gov/compound/91828238			G10219AA	https://www.glygen.org/glycan/G10219AA
91828240	https://pubchem.ncbi.nlm.nih.gov/compound/91828240			G57675TR	https://www.glygen.org/glycan/G57675TR
91828249	https://pubchem.ncbi.nlm.nih.gov/compound/91828249			G52713HV	https://www.glygen.org/glycan/G52713HV
91828250	https://pubchem.ncbi.nlm.nih.gov/compound/91828250			G93204KY	https://www.glygen.org/glycan/G93204KY
91828258	https://pubchem.ncbi.nlm.nih.gov/compound/91828258			G50779LX	https://www.glygen.org/glycan/G50779LX
91844939	https://pubchem.ncbi.nlm.nih.gov/compound/91844939			G35898DT	https://www.glygen.org/glycan/G35898DT
91844943	https://pubchem.ncbi.nlm.nih.gov/compound/91844943			G82893ZY	https://www.glygen.org/glycan/G82893ZY
91844946	https://pubchem.ncbi.nlm.nih.gov/compound/91844946			G71013KY	https://www.glygen.org/glycan/G71013KY
91844951	https://pubchem.ncbi.nlm.nih.gov/compound/91844951			G99738HT	https://www.glygen.org/glycan/G99738HT
91844952	https://pubchem.ncbi.nlm.nih.gov/compound/91844952			G85930OB	https://www.glygen.org/glycan/G85930OB
91844953	https://pubchem.ncbi.nlm.nih.gov/compound/91844953			G98115AV	https://www.glygen.org/glycan/G98115AV
91844954	https://pubchem.ncbi.nlm.nih.gov/compound/91844954			G04792UK	https://www.glygen.org/glycan/G04792UK
91844956	https://pubchem.ncbi.nlm.nih.gov/compound/91844956			G28477UY	https://www.glygen.org/glycan/G28477UY
91844959	https://pubchem.ncbi.nlm.nih.gov/compound/91844959			G88770MJ	https://www.glygen.org/glycan/G88770MJ
91844961	https://pubchem.ncbi.nlm.nih.gov/compound/91844961			G85974HF	https://www.glygen.org/glycan/G85974HF
91844962	https://pubchem.ncbi.nlm.nih.gov/compound/91844962			G88357PE	https://www.glygen.org/glycan/G88357PE
91844965	https://pubchem.ncbi.nlm.nih.gov/compound/91844965			G10818SM	https://www.glygen.org/glycan/G10818SM
91844968	https://pubchem.ncbi.nlm.nih.gov/compound/91844968			G25615DN	https://www.glygen.org/glycan/G25615DN
91844969	https://pubchem.ncbi.nlm.nih.gov/compound/91844969			G68835PT	https://www.glygen.org/glycan/G68835PT
91844971	https://pubchem.ncbi.nlm.nih.gov/compound/91844971			G71085CJ	https://www.glygen.org/glycan/G71085CJ
91844972	https://pubchem.ncbi.nlm.nih.gov/compound/91844972			G14905AZ	https://www.glygen.org/glycan/G14905AZ
91844978	https://pubchem.ncbi.nlm.nih.gov/compound/91844978			G82151AD	https://www.glygen.org/glycan/G82151AD
91844979	https://pubchem.ncbi.nlm.nih.gov/compound/91844979			G36446WC	https://www.glygen.org/glycan/G36446WC
91844980	https://pubchem.ncbi.nlm.nih.gov/compound/91844980			G07533UM	https://www.glygen.org/glycan/G07533UM
91844984	https://pubchem.ncbi.nlm.nih.gov/compound/91844984			G16276IK	https://www.glygen.org/glycan/G16276IK
91844985	https://pubchem.ncbi.nlm.nih.gov/compound/91844985			G50999TP	https://www.glygen.org/glycan/G50999TP
91844986	https://pubchem.ncbi.nlm.nih.gov/compound/91844986			G84167AV	https://www.glygen.org/glycan/G84167AV
91844987	https://pubchem.ncbi.nlm.nih.gov/compound/91844987			G40452FK	https://www.glygen.org/glycan/G40452FK
91844988	https://pubchem.ncbi.nlm.nih.gov/compound/91844988			G92045DI	https://www.glygen.org/glycan/G92045DI
91844989	https://pubchem.ncbi.nlm.nih.gov/compound/91844989			G48148UW	https://www.glygen.org/glycan/G48148UW
91844992	https://pubchem.ncbi.nlm.nih.gov/compound/91844992			G40900UQ	https://www.glygen.org/glycan/G40900UQ
91844995	https://pubchem.ncbi.nlm.nih.gov/compound/91844995			G44030BX	https://www.glygen.org/glycan/G44030BX
91845001	https://pubchem.ncbi.nlm.nih.gov/compound/91845001			G31242TK	https://www.glygen.org/glycan/G31242TK
91845004	https://pubchem.ncbi.nlm.nih.gov/compound/91845004			G70745AY	https://www.glygen.org/glycan/G70745AY
91845006	https://pubchem.ncbi.nlm.nih.gov/compound/91845006			G75762RH	https://www.glygen.org/glycan/G75762RH
91845008	https://pubchem.ncbi.nlm.nih.gov/compound/91845008			G99067GT	https://www.glygen.org/glycan/G99067GT
91845010	https://pubchem.ncbi.nlm.nih.gov/compound/91845010			G83845ZV	https://www.glygen.org/glycan/G83845ZV
91845011	https://pubchem.ncbi.nlm.nih.gov/compound/91845011			G46185ND	https://www.glygen.org/glycan/G46185ND
91845014	https://pubchem.ncbi.nlm.nih.gov/compound/91845014			G91704EI	https://www.glygen.org/glycan/G91704EI
91845015	https://pubchem.ncbi.nlm.nih.gov/compound/91845015			G64262FG	https://www.glygen.org/glycan/G64262FG
91845019	https://pubchem.ncbi.nlm.nih.gov/compound/91845019			G59451NL	https://www.glygen.org/glycan/G59451NL
91845020	https://pubchem.ncbi.nlm.nih.gov/compound/91845020			G58995TS	https://www.glygen.org/glycan/G58995TS
91845024	https://pubchem.ncbi.nlm.nih.gov/compound/91845024			G41722LN	https://www.glygen.org/glycan/G41722LN
91845029	https://pubchem.ncbi.nlm.nih.gov/compound/91845029			G67083FT	https://www.glygen.org/glycan/G67083FT
91845031	https://pubchem.ncbi.nlm.nih.gov/compound/91845031			G24010VW	https://www.glygen.org/glycan/G24010VW
91845034	https://pubchem.ncbi.nlm.nih.gov/compound/91845034			G52483OL	https://www.glygen.org/glycan/G52483OL
91845035	https://pubchem.ncbi.nlm.nih.gov/compound/91845035			G86258PP	https://www.glygen.org/glycan/G86258PP
91845037	https://pubchem.ncbi.nlm.nih.gov/compound/91845037			G68999BA	https://www.glygen.org/glycan/G68999BA
91845039	https://pubchem.ncbi.nlm.nih.gov/compound/91845039			G53933PW	https://www.glygen.org/glycan/G53933PW
91845040	https://pubchem.ncbi.nlm.nih.gov/compound/91845040			G61429CU	https://www.glygen.org/glycan/G61429CU
91845041	https://pubchem.ncbi.nlm.nih.gov/compound/91845041			G15667CY	https://www.glygen.org/glycan/G15667CY
91845044	https://pubchem.ncbi.nlm.nih.gov/compound/91845044			G47174QJ	https://www.glygen.org/glycan/G47174QJ
91845046	https://pubchem.ncbi.nlm.nih.gov/compound/91845046			G14230LU	https://www.glygen.org/glycan/G14230LU
91845048	https://pubchem.ncbi.nlm.nih.gov/compound/91845048			G59924XR	https://www.glygen.org/glycan/G59924XR
91845051	https://pubchem.ncbi.nlm.nih.gov/compound/91845051			G27179AJ	https://www.glygen.org/glycan/G27179AJ
91845052	https://pubchem.ncbi.nlm.nih.gov/compound/91845052			G19521BS	https://www.glygen.org/glycan/G19521BS
91845057	https://pubchem.ncbi.nlm.nih.gov/compound/91845057			G23909XW	https://www.glygen.org/glycan/G23909XW
91845058	https://pubchem.ncbi.nlm.nih.gov/compound/91845058			G85838ZJ	https://www.glygen.org/glycan/G85838ZJ
91845061	https://pubchem.ncbi.nlm.nih.gov/compound/91845061			G28678TH	https://www.glygen.org/glycan/G28678TH
91845063	https://pubchem.ncbi.nlm.nih.gov/compound/91845063			G29995RP	https://www.glygen.org/glycan/G29995RP
91845068	https://pubchem.ncbi.nlm.nih.gov/compound/91845068			G65236EL	https://www.glygen.org/glycan/G65236EL
91845073	https://pubchem.ncbi.nlm.nih.gov/compound/91845073			G68912OX	https://www.glygen.org/glycan/G68912OX
91845076	https://pubchem.ncbi.nlm.nih.gov/compound/91845076			G30880PX	https://www.glygen.org/glycan/G30880PX
91845077	https://pubchem.ncbi.nlm.nih.gov/compound/91845077			G11089HW	https://www.glygen.org/glycan/G11089HW
91845081	https://pubchem.ncbi.nlm.nih.gov/compound/91845081			G32358YV	https://www.glygen.org/glycan/G32358YV
91845083	https://pubchem.ncbi.nlm.nih.gov/compound/91845083			G38351JR	https://www.glygen.org/glycan/G38351JR
91845085	https://pubchem.ncbi.nlm.nih.gov/compound/91845085			G30192OA	https://www.glygen.org/glycan/G30192OA
91845086	https://pubchem.ncbi.nlm.nih.gov/compound/91845086			G39507NZ	https://www.glygen.org/glycan/G39507NZ
91845089	https://pubchem.ncbi.nlm.nih.gov/compound/91845089			G77554ZE	https://www.glygen.org/glycan/G77554ZE
91845092	https://pubchem.ncbi.nlm.nih.gov/compound/91845092			G49587PY	https://www.glygen.org/glycan/G49587PY
91845093	https://pubchem.ncbi.nlm.nih.gov/compound/91845093			G31040SL	https://www.glygen.org/glycan/G31040SL
91845098	https://pubchem.ncbi.nlm.nih.gov/compound/91845098			G07842DQ	https://www.glygen.org/glycan/G07842DQ
91845103	https://pubchem.ncbi.nlm.nih.gov/compound/91845103			G15446MA	https://www.glygen.org/glycan/G15446MA
91845104	https://pubchem.ncbi.nlm.nih.gov/compound/91845104			G75541CW	https://www.glygen.org/glycan/G75541CW
91845105	https://pubchem.ncbi.nlm.nih.gov/compound/91845105			G53471VF	https://www.glygen.org/glycan/G53471VF
91845106	https://pubchem.ncbi.nlm.nih.gov/compound/91845106			G80673RX	https://www.glygen.org/glycan/G80673RX
91845109	https://pubchem.ncbi.nlm.nih.gov/compound/91845109			G56390QA	https://www.glygen.org/glycan/G56390QA
91845110	https://pubchem.ncbi.nlm.nih.gov/compound/91845110			G38078TR	https://www.glygen.org/glycan/G38078TR
91845112	https://pubchem.ncbi.nlm.nih.gov/compound/91845112			G38997JB	https://www.glygen.org/glycan/G38997JB
91845113	https://pubchem.ncbi.nlm.nih.gov/compound/91845113			G41227XH	https://www.glygen.org/glycan/G41227XH
91845114	https://pubchem.ncbi.nlm.nih.gov/compound/91845114			G88822AB	https://www.glygen.org/glycan/G88822AB
91845115	https://pubchem.ncbi.nlm.nih.gov/compound/91845115			G29622NE	https://www.glygen.org/glycan/G29622NE
91845123	https://pubchem.ncbi.nlm.nih.gov/compound/91845123			G38668MS	https://www.glygen.org/glycan/G38668MS
91845125	https://pubchem.ncbi.nlm.nih.gov/compound/91845125			G17597KD	https://www.glygen.org/glycan/G17597KD
91845126	https://pubchem.ncbi.nlm.nih.gov/compound/91845126			G11189WY	https://www.glygen.org/glycan/G11189WY
91845129	https://pubchem.ncbi.nlm.nih.gov/compound/91845129			G65166VR	https://www.glygen.org/glycan/G65166VR
91845130	https://pubchem.ncbi.nlm.nih.gov/compound/91845130			G90517TH	https://www.glygen.org/glycan/G90517TH
91845132	https://pubchem.ncbi.nlm.nih.gov/compound/91845132			G91484JV	https://www.glygen.org/glycan/G91484JV
91845134	https://pubchem.ncbi.nlm.nih.gov/compound/91845134			G22117NA	https://www.glygen.org/glycan/G22117NA
91845136	https://pubchem.ncbi.nlm.nih.gov/compound/91845136			G89036WC	https://www.glygen.org/glycan/G89036WC
91845138	https://pubchem.ncbi.nlm.nih.gov/compound/91845138			G75568XR	https://www.glygen.org/glycan/G75568XR
91845141	https://pubchem.ncbi.nlm.nih.gov/compound/91845141			G88708GQ	https://www.glygen.org/glycan/G88708GQ
91845145	https://pubchem.ncbi.nlm.nih.gov/compound/91845145			G65169LC	https://www.glygen.org/glycan/G65169LC
91845147	https://pubchem.ncbi.nlm.nih.gov/compound/91845147			G90791MJ	https://www.glygen.org/glycan/G90791MJ
91845152	https://pubchem.ncbi.nlm.nih.gov/compound/91845152			G60330MA	https://www.glygen.org/glycan/G60330MA
91845154	https://pubchem.ncbi.nlm.nih.gov/compound/91845154			G76467YN	https://www.glygen.org/glycan/G76467YN
91845155	https://pubchem.ncbi.nlm.nih.gov/compound/91845155			G63889NK	https://www.glygen.org/glycan/G63889NK
91845162	https://pubchem.ncbi.nlm.nih.gov/compound/91845162			G91550OH	https://www.glygen.org/glycan/G91550OH
91845164	https://pubchem.ncbi.nlm.nih.gov/compound/91845164			G50215WR	https://www.glygen.org/glycan/G50215WR
91845165	https://pubchem.ncbi.nlm.nih.gov/compound/91845165			G77550KK	https://www.glygen.org/glycan/G77550KK
91845170	https://pubchem.ncbi.nlm.nih.gov/compound/91845170			G93692VT	https://www.glygen.org/glycan/G93692VT
91845171	https://pubchem.ncbi.nlm.nih.gov/compound/91845171			G82528MC	https://www.glygen.org/glycan/G82528MC
91845172	https://pubchem.ncbi.nlm.nih.gov/compound/91845172			G50076EU	https://www.glygen.org/glycan/G50076EU
91845174	https://pubchem.ncbi.nlm.nih.gov/compound/91845174			G16078YI	https://www.glygen.org/glycan/G16078YI
91845175	https://pubchem.ncbi.nlm.nih.gov/compound/91845175			G57696GW	https://www.glygen.org/glycan/G57696GW
91845176	https://pubchem.ncbi.nlm.nih.gov/compound/91845176			G09468GF	https://www.glygen.org/glycan/G09468GF
91845177	https://pubchem.ncbi.nlm.nih.gov/compound/91845177			G97850YT	https://www.glygen.org/glycan/G97850YT
91845179	https://pubchem.ncbi.nlm.nih.gov/compound/91845179			G13201UL	https://www.glygen.org/glycan/G13201UL
91845185	https://pubchem.ncbi.nlm.nih.gov/compound/91845185			G35482NV	https://www.glygen.org/glycan/G35482NV
91845191	https://pubchem.ncbi.nlm.nih.gov/compound/91845191			G01784XC	https://www.glygen.org/glycan/G01784XC
91845202	https://pubchem.ncbi.nlm.nih.gov/compound/91845202			G92287QG	https://www.glygen.org/glycan/G92287QG
91845205	https://pubchem.ncbi.nlm.nih.gov/compound/91845205			G32173NW	https://www.glygen.org/glycan/G32173NW
91845208	https://pubchem.ncbi.nlm.nih.gov/compound/91845208			G32227EH	https://www.glygen.org/glycan/G32227EH
91845211	https://pubchem.ncbi.nlm.nih.gov/compound/91845211			G56621YQ	https://www.glygen.org/glycan/G56621YQ
91845212	https://pubchem.ncbi.nlm.nih.gov/compound/91845212			G66418NO	https://www.glygen.org/glycan/G66418NO
91845213	https://pubchem.ncbi.nlm.nih.gov/compound/91845213			G17790QU	https://www.glygen.org/glycan/G17790QU
91845216	https://pubchem.ncbi.nlm.nih.gov/compound/91845216			G86083AM	https://www.glygen.org/glycan/G86083AM
91845217	https://pubchem.ncbi.nlm.nih.gov/compound/91845217			G10270EI	https://www.glygen.org/glycan/G10270EI
91845221	https://pubchem.ncbi.nlm.nih.gov/compound/91845221			G92001FG	https://www.glygen.org/glycan/G92001FG
91845223	https://pubchem.ncbi.nlm.nih.gov/compound/91845223			G89498BT	https://www.glygen.org/glycan/G89498BT
91845225	https://pubchem.ncbi.nlm.nih.gov/compound/91845225			G26725PG	https://www.glygen.org/glycan/G26725PG
91845227	https://pubchem.ncbi.nlm.nih.gov/compound/91845227			G53000BS	https://www.glygen.org/glycan/G53000BS
91845230	https://pubchem.ncbi.nlm.nih.gov/compound/91845230			G99954ZJ	https://www.glygen.org/glycan/G99954ZJ
91845231	https://pubchem.ncbi.nlm.nih.gov/compound/91845231			G52260VY	https://www.glygen.org/glycan/G52260VY
91845232	https://pubchem.ncbi.nlm.nih.gov/compound/91845232			G77485UZ	https://www.glygen.org/glycan/G77485UZ
91845234	https://pubchem.ncbi.nlm.nih.gov/compound/91845234			G13842GX	https://www.glygen.org/glycan/G13842GX
91845235	https://pubchem.ncbi.nlm.nih.gov/compound/91845235			G30437YI	https://www.glygen.org/glycan/G30437YI
91845236	https://pubchem.ncbi.nlm.nih.gov/compound/91845236			G73348SI	https://www.glygen.org/glycan/G73348SI
91845242	https://pubchem.ncbi.nlm.nih.gov/compound/91845242			G85661BQ	https://www.glygen.org/glycan/G85661BQ
91845244	https://pubchem.ncbi.nlm.nih.gov/compound/91845244			G48838EV	https://www.glygen.org/glycan/G48838EV
91845245	https://pubchem.ncbi.nlm.nih.gov/compound/91845245			G24816DA	https://www.glygen.org/glycan/G24816DA
91845246	https://pubchem.ncbi.nlm.nih.gov/compound/91845246			G44240VL	https://www.glygen.org/glycan/G44240VL
91845247	https://pubchem.ncbi.nlm.nih.gov/compound/91845247			G39298RF	https://www.glygen.org/glycan/G39298RF
91845251	https://pubchem.ncbi.nlm.nih.gov/compound/91845251			G50513EC	https://www.glygen.org/glycan/G50513EC
91845254	https://pubchem.ncbi.nlm.nih.gov/compound/91845254			G74498IP	https://www.glygen.org/glycan/G74498IP
91845256	https://pubchem.ncbi.nlm.nih.gov/compound/91845256			G83188HN	https://www.glygen.org/glycan/G83188HN
91845257	https://pubchem.ncbi.nlm.nih.gov/compound/91845257			G12548MD	https://www.glygen.org/glycan/G12548MD
91845262	https://pubchem.ncbi.nlm.nih.gov/compound/91845262			G58111YY	https://www.glygen.org/glycan/G58111YY
91845264	https://pubchem.ncbi.nlm.nih.gov/compound/91845264			G25352AX	https://www.glygen.org/glycan/G25352AX
91845269	https://pubchem.ncbi.nlm.nih.gov/compound/91845269			G37410BN	https://www.glygen.org/glycan/G37410BN
91845270	https://pubchem.ncbi.nlm.nih.gov/compound/91845270			G85599NG	https://www.glygen.org/glycan/G85599NG
91845275	https://pubchem.ncbi.nlm.nih.gov/compound/91845275			G81337OK	https://www.glygen.org/glycan/G81337OK
91845276	https://pubchem.ncbi.nlm.nih.gov/compound/91845276			G24798BT	https://www.glygen.org/glycan/G24798BT
91845279	https://pubchem.ncbi.nlm.nih.gov/compound/91845279			G92790YQ	https://www.glygen.org/glycan/G92790YQ
91845281	https://pubchem.ncbi.nlm.nih.gov/compound/91845281			G47365KR	https://www.glygen.org/glycan/G47365KR
91845284	https://pubchem.ncbi.nlm.nih.gov/compound/91845284			G95390AP	https://www.glygen.org/glycan/G95390AP
91845286	https://pubchem.ncbi.nlm.nih.gov/compound/91845286			G55041IW	https://www.glygen.org/glycan/G55041IW
91845290	https://pubchem.ncbi.nlm.nih.gov/compound/91845290			G71118CE	https://www.glygen.org/glycan/G71118CE
91845291	https://pubchem.ncbi.nlm.nih.gov/compound/91845291			G36225RM	https://www.glygen.org/glycan/G36225RM
91845292	https://pubchem.ncbi.nlm.nih.gov/compound/91845292			G13291XJ	https://www.glygen.org/glycan/G13291XJ
91845294	https://pubchem.ncbi.nlm.nih.gov/compound/91845294			G64856PW	https://www.glygen.org/glycan/G64856PW
91845296	https://pubchem.ncbi.nlm.nih.gov/compound/91845296			G56546AC	https://www.glygen.org/glycan/G56546AC
91845297	https://pubchem.ncbi.nlm.nih.gov/compound/91845297			G03345AP	https://www.glygen.org/glycan/G03345AP
91845299	https://pubchem.ncbi.nlm.nih.gov/compound/91845299			G39723VL	https://www.glygen.org/glycan/G39723VL
91845301	https://pubchem.ncbi.nlm.nih.gov/compound/91845301			G06419VB	https://www.glygen.org/glycan/G06419VB
91845304	https://pubchem.ncbi.nlm.nih.gov/compound/91845304			G44212TZ	https://www.glygen.org/glycan/G44212TZ
91845305	https://pubchem.ncbi.nlm.nih.gov/compound/91845305			G46108US	https://www.glygen.org/glycan/G46108US
91845309	https://pubchem.ncbi.nlm.nih.gov/compound/91845309			G63380ES	https://www.glygen.org/glycan/G63380ES
91845310	https://pubchem.ncbi.nlm.nih.gov/compound/91845310			G39441NS	https://www.glygen.org/glycan/G39441NS
91845311	https://pubchem.ncbi.nlm.nih.gov/compound/91845311			G52383QH	https://www.glygen.org/glycan/G52383QH
91845316	https://pubchem.ncbi.nlm.nih.gov/compound/91845316			G70158KQ	https://www.glygen.org/glycan/G70158KQ
91845327	https://pubchem.ncbi.nlm.nih.gov/compound/91845327			G02259AO	https://www.glygen.org/glycan/G02259AO
91845329	https://pubchem.ncbi.nlm.nih.gov/compound/91845329			G27491ZO	https://www.glygen.org/glycan/G27491ZO
91845333	https://pubchem.ncbi.nlm.nih.gov/compound/91845333			G00199JR	https://www.glygen.org/glycan/G00199JR
91845336	https://pubchem.ncbi.nlm.nih.gov/compound/91845336			G29316WB	https://www.glygen.org/glycan/G29316WB
91845337	https://pubchem.ncbi.nlm.nih.gov/compound/91845337			G66658UG	https://www.glygen.org/glycan/G66658UG
91845340	https://pubchem.ncbi.nlm.nih.gov/compound/91845340			G55786MG	https://www.glygen.org/glycan/G55786MG
91845342	https://pubchem.ncbi.nlm.nih.gov/compound/91845342			G60913TC	https://www.glygen.org/glycan/G60913TC
91845349	https://pubchem.ncbi.nlm.nih.gov/compound/91845349			G68892PJ	https://www.glygen.org/glycan/G68892PJ
91845352	https://pubchem.ncbi.nlm.nih.gov/compound/91845352			G02311IE	https://www.glygen.org/glycan/G02311IE
91845359	https://pubchem.ncbi.nlm.nih.gov/compound/91845359			G62398TI	https://www.glygen.org/glycan/G62398TI
91845360	https://pubchem.ncbi.nlm.nih.gov/compound/91845360			G99264QJ	https://www.glygen.org/glycan/G99264QJ
91845361	https://pubchem.ncbi.nlm.nih.gov/compound/91845361			G30352SX	https://www.glygen.org/glycan/G30352SX
91845362	https://pubchem.ncbi.nlm.nih.gov/compound/91845362			G00582VL	https://www.glygen.org/glycan/G00582VL
91845363	https://pubchem.ncbi.nlm.nih.gov/compound/91845363			G83719CO	https://www.glygen.org/glycan/G83719CO
91845366	https://pubchem.ncbi.nlm.nih.gov/compound/91845366			G58931VV	https://www.glygen.org/glycan/G58931VV
91845367	https://pubchem.ncbi.nlm.nih.gov/compound/91845367			G24630CF	https://www.glygen.org/glycan/G24630CF
91845368	https://pubchem.ncbi.nlm.nih.gov/compound/91845368			G99938VL	https://www.glygen.org/glycan/G99938VL
91845373	https://pubchem.ncbi.nlm.nih.gov/compound/91845373			G33294DV	https://www.glygen.org/glycan/G33294DV
91845374	https://pubchem.ncbi.nlm.nih.gov/compound/91845374			G76763LN	https://www.glygen.org/glycan/G76763LN
91845378	https://pubchem.ncbi.nlm.nih.gov/compound/91845378			G90975KR	https://www.glygen.org/glycan/G90975KR
91845380	https://pubchem.ncbi.nlm.nih.gov/compound/91845380			G46511PG	https://www.glygen.org/glycan/G46511PG
91845386	https://pubchem.ncbi.nlm.nih.gov/compound/91845386			G20926BB	https://www.glygen.org/glycan/G20926BB
91845391	https://pubchem.ncbi.nlm.nih.gov/compound/91845391			G08772KU	https://www.glygen.org/glycan/G08772KU
91845395	https://pubchem.ncbi.nlm.nih.gov/compound/91845395			G11078WZ	https://www.glygen.org/glycan/G11078WZ
91845397	https://pubchem.ncbi.nlm.nih.gov/compound/91845397			G32315XS	https://www.glygen.org/glycan/G32315XS
91845398	https://pubchem.ncbi.nlm.nih.gov/compound/91845398			G42208LC	https://www.glygen.org/glycan/G42208LC
91845401	https://pubchem.ncbi.nlm.nih.gov/compound/91845401			G83491LR	https://www.glygen.org/glycan/G83491LR
91845403	https://pubchem.ncbi.nlm.nih.gov/compound/91845403			G86801QH	https://www.glygen.org/glycan/G86801QH
91845406	https://pubchem.ncbi.nlm.nih.gov/compound/91845406			G28261RX	https://www.glygen.org/glycan/G28261RX
91845407	https://pubchem.ncbi.nlm.nih.gov/compound/91845407			G70859XP	https://www.glygen.org/glycan/G70859XP
91845414	https://pubchem.ncbi.nlm.nih.gov/compound/91845414			G37561FL	https://www.glygen.org/glycan/G37561FL
91845418	https://pubchem.ncbi.nlm.nih.gov/compound/91845418			G65192DL	https://www.glygen.org/glycan/G65192DL
91845419	https://pubchem.ncbi.nlm.nih.gov/compound/91845419			G66937TJ	https://www.glygen.org/glycan/G66937TJ
91845425	https://pubchem.ncbi.nlm.nih.gov/compound/91845425			G32988OE	https://www.glygen.org/glycan/G32988OE
91845427	https://pubchem.ncbi.nlm.nih.gov/compound/91845427			G95849GT	https://www.glygen.org/glycan/G95849GT
91845428	https://pubchem.ncbi.nlm.nih.gov/compound/91845428			G59856XH	https://www.glygen.org/glycan/G59856XH
