cv_id	glytoucan_ac	pubchem_ac
G66717CC	G66717CC	NA
G66720TG	G66720TG	NA
G66723JX	G66723JX	NA
G66723VB	G66723VB	NA
G66729SW	G66729SW	NA
G66731MU	G66731MU	NA
G66732FU	G66732FU	NA
G66733XI	G66733XI	NA
G66737DV	G66737DV	NA
G66740MB	G66740MB	NA
G66741QE	G66741QE	NA
G66751BK	G66751BK	NA
G66758BH	G66758BH	NA
G66760KM	G66760KM	NA
G66761KV	G66761KV	NA
G66763JM	G66763JM	NA
G66763RD	G66763RD	NA
G66766XF	G66766XF	NA
G66768WN	G66768WN	NA
G66774EM	G66774EM	NA
G66776UP	G66776UP	NA
G66778OK	G66778OK	NA
G66783JN	G66783JN	NA
G66804IZ	G66804IZ	NA
G66808JU	G66808JU	NA
G66814LV	G66814LV	NA
G66825OG	G66825OG	NA
G66826OY	G66826OY	NA
G66828MF	G66828MF	NA
G66835HJ	G66835HJ	NA
G66835KQ	G66835KQ	NA
G66835PM	G66835PM	NA
G66845XP	G66845XP	NA
G66851YY	G66851YY	NA
G66853KC	G66853KC	NA
G66863RH	G66863RH	NA
G66868ST	G66868ST	NA
G66874NW	G66874NW	NA
G66874OD	G66874OD	NA
G66874PY	G66874PY	NA
G66876NJ	G66876NJ	NA
G66876TK	G66876TK	NA
G66881EP	G66881EP	NA
G66881QD	G66881QD	NA
G66882ES	G66882ES	NA
G66923LL	G66923LL	NA
G66930FP	G66930FP	NA
G66931JN	G66931JN	NA
G66933CM	G66933CM	NA
G66944HC	G66944HC	NA
G66945SJ	G66945SJ	NA
G66951WQ	G66951WQ	NA
G66959DD	G66959DD	NA
G66961AE	G66961AE	NA
G66963AS	G66963AS	NA
G66965WP	G66965WP	NA
G66968GR	G66968GR	NA
G66978CM	G66978CM	NA
G66979ID	G66979ID	NA
G66983LU	G66983LU	NA
G66991IP	G66991IP	NA
G66994VV	G66994VV	NA
G66995XV	G66995XV	NA
G66998OZ	G66998OZ	NA
G66998XX	G66998XX	NA
G67002CQ	G67002CQ	NA
G67005RB	G67005RB	NA
G67019HT	G67019HT	NA
G67020AY	G67020AY	NA
G67025AF	G67025AF	NA
G67030CA	G67030CA	NA
G67031OU	G67031OU	NA
G67038VS	G67038VS	NA
G67054IY	G67054IY	NA
G67061AB	G67061AB	NA
G67062YO	G67062YO	NA
G67065XE	G67065XE	NA
G67087JO	G67087JO	NA
G67090GA	G67090GA	NA
G67091KC	G67091KC	NA
G67093QB	G67093QB	NA
G67113SI	G67113SI	NA
G67118EH	G67118EH	NA
G67118IN	G67118IN	NA
G67129FV	G67129FV	NA
G67130HS	G67130HS	NA
G67143PG	G67143PG	NA
G67147CZ	G67147CZ	NA
G67158AU	G67158AU	NA
G67167QM	G67167QM	NA
G67172VF	G67172VF	NA
G67173FM	G67173FM	NA
G67185CY	G67185CY	NA
G67189MD	G67189MD	NA
G67191UH	G67191UH	NA
G67192XE	G67192XE	NA
G67196QU	G67196QU	NA
G67196SE	G67196SE	NA
G67199LR	G67199LR	NA
G67200RM	G67200RM	NA
G67208MP	G67208MP	NA
G67212PG	G67212PG	NA
G67212WQ	G67212WQ	NA
G67215MI	G67215MI	NA
G67221IP	G67221IP	NA
G67221ZT	G67221ZT	NA
G67226SQ	G67226SQ	NA
G67227DY	G67227DY	NA
G67229ZY	G67229ZY	NA
G67243SS	G67243SS	NA
G67251TG	G67251TG	NA
G67262JO	G67262JO	NA
G67263WT	G67263WT	NA
G67265SL	G67265SL	NA
G67265VZ	G67265VZ	NA
G67266TJ	G67266TJ	NA
G67270IV	G67270IV	NA
G67272DI	G67272DI	NA
G67275JN	G67275JN	NA
G67277GK	G67277GK	NA
G67280SN	G67280SN	NA
G67281LU	G67281LU	NA
G67281OF	G67281OF	NA
G67293HE	G67293HE	NA
G67302OM	G67302OM	NA
G67303LF	G67303LF	NA
G67304TH	G67304TH	NA
G67306YE	G67306YE	NA
G67310PZ	G67310PZ	NA
G67311RE	G67311RE	NA
G67323SW	G67323SW	NA
G67324HN	G67324HN	NA
G67327ZQ	G67327ZQ	NA
G67329OP	G67329OP	NA
G67343IF	G67343IF	NA
G67344NW	G67344NW	NA
G67354ZM	G67354ZM	NA
G67355XO	G67355XO	NA
G67356RW	G67356RW	NA
G67356XI	G67356XI	NA
G67357EP	G67357EP	NA
G67367OT	G67367OT	NA
G67368MA	G67368MA	NA
G67374LI	G67374LI	NA
G67375UD	G67375UD	NA
G67375XJ	G67375XJ	NA
G67381VP	G67381VP	NA
G67383AR	G67383AR	NA
G67384KH	G67384KH	NA
G67385FR	G67385FR	NA
G67393WG	G67393WG	NA
G67397CY	G67397CY	NA
G67398FQ	G67398FQ	NA
G67398LQ	G67398LQ	NA
G67400IQ	G67400IQ	NA
G67405DY	G67405DY	NA
G67411PU	G67411PU	NA
G67424GF	G67424GF	NA
G67432KX	G67432KX	NA
G67437JU	G67437JU	NA
G67439KO	G67439KO	NA
G67443AS	G67443AS	NA
G67449TK	G67449TK	NA
G67450JX	G67450JX	NA
G67455NY	G67455NY	NA
G67457ES	G67457ES	NA
G67465JK	G67465JK	NA
G67474DW	G67474DW	NA
G67478PO	G67478PO	NA
G67479UR	G67479UR	NA
G67479ZF	G67479ZF	NA
G67480NQ	G67480NQ	NA
G67481CN	G67481CN	NA
G67486RJ	G67486RJ	NA
G67489XZ	G67489XZ	NA
G67499DD	G67499DD	NA
G67500TQ	G67500TQ	NA
G67502IH	G67502IH	NA
G67506FN	G67506FN	NA
G67515ZL	G67515ZL	NA
G67517BF	G67517BF	NA
G67526AD	G67526AD	NA
G67529BO	G67529BO	NA
G67531TM	G67531TM	NA
G67534CW	G67534CW	NA
G67534LV	G67534LV	NA
G67555FG	G67555FG	NA
G67559EA	G67559EA	NA
G67560CZ	G67560CZ	NA
G67561OD	G67561OD	NA
G67564IK	G67564IK	NA
G67567SF	G67567SF	NA
G67571VW	G67571VW	NA
G67579AN	G67579AN	NA
G67579EM	G67579EM	NA
G67583XR	G67583XR	NA
G67585WD	G67585WD	NA
G67590LG	G67590LG	NA
G67591LJ	G67591LJ	NA
G67591PH	G67591PH	NA
G67596QA	G67596QA	NA
G67607IK	G67607IK	NA
G67610GV	G67610GV	NA
G67610NV	G67610NV	NA
G67611HS	G67611HS	NA
G67615UY	G67615UY	NA
G67617OB	G67617OB	NA
G67619RV	G67619RV	NA
G67621KB	G67621KB	NA
G67631MS	G67631MS	NA
G67634VG	G67634VG	NA
G67638AR	G67638AR	NA
G67640YK	G67640YK	NA
G67646EV	G67646EV	NA
G67646FC	G67646FC	NA
G67646YE	G67646YE	NA
G67648HS	G67648HS	NA
G67656PN	G67656PN	NA
G67660KD	G67660KD	NA
G67665XP	G67665XP	NA
G67668FS	G67668FS	NA
G67672CS	G67672CS	NA
G67674FY	G67674FY	NA
G67679JJ	G67679JJ	NA
G67682CC	G67682CC	NA
G67691PG	G67691PG	NA
G67708VT	G67708VT	NA
G67710XV	G67710XV	NA
G67711IG	G67711IG	NA
G67714LU	G67714LU	NA
G67719GQ	G67719GQ	NA
G67719WQ	G67719WQ	NA
G67723RW	G67723RW	NA
G67731YT	G67731YT	NA
G67733JP	G67733JP	NA
G67734FT	G67734FT	NA
G67737IN	G67737IN	NA
G67738MQ	G67738MQ	NA
G67760NX	G67760NX	NA
G67764QM	G67764QM	NA
G67772KL	G67772KL	NA
G67772UT	G67772UT	NA
G67775HG	G67775HG	NA
G67776JA	G67776JA	NA
G67782JV	G67782JV	NA
G67788WU	G67788WU	NA
G67790HD	G67790HD	NA
G67797LD	G67797LD	NA
G67801TA	G67801TA	NA
G67815GZ	G67815GZ	NA
G67816CZ	G67816CZ	NA
G67818YU	G67818YU	NA
G67821EI	G67821EI	NA
G67825LU	G67825LU	NA
G67828VR	G67828VR	NA
G67829KL	G67829KL	NA
G67832JR	G67832JR	NA
G67834ZT	G67834ZT	NA
G67850YF	G67850YF	NA
G67853SS	G67853SS	NA
G67856ZJ	G67856ZJ	NA
G67865FF	G67865FF	NA
G67866QC	G67866QC	NA
G67881EE	G67881EE	NA
G67887EF	G67887EF	NA
G67892DT	G67892DT	NA
G67895PX	G67895PX	NA
G67899QL	G67899QL	NA
G67900CJ	G67900CJ	NA
G67913LB	G67913LB	NA
G67915OO	G67915OO	NA
G67918LW	G67918LW	NA
G67924FL	G67924FL	NA
G67925KL	G67925KL	NA
G67929YA	G67929YA	NA
G67935HZ	G67935HZ	NA
G67936QN	G67936QN	NA
G67942WV	G67942WV	NA
G67943IR	G67943IR	NA
G67955QJ	G67955QJ	NA
G67959IK	G67959IK	NA
G67965GX	G67965GX	NA
G67965XD	G67965XD	NA
G67967AS	G67967AS	NA
G67971GL	G67971GL	NA
G67972MN	G67972MN	NA
G67983WD	G67983WD	NA
G67987DR	G67987DR	NA
G67992SW	G67992SW	NA
G67998RB	G67998RB	NA
G68004CD	G68004CD	NA
G68007WG	G68007WG	NA
G68008QO	G68008QO	NA
G68011BL	G68011BL	NA
G68013TU	G68013TU	NA
G68013XJ	G68013XJ	NA
G68019OD	G68019OD	NA
G68020EI	G68020EI	NA
G68020TD	G68020TD	NA
G68021EU	G68021EU	NA
G68028NM	G68028NM	NA
G68039IJ	G68039IJ	NA
G68042KH	G68042KH	NA
G68043EE	G68043EE	NA
G68043NM	G68043NM	NA
G68044QW	G68044QW	NA
G68053NS	G68053NS	NA
G68053UD	G68053UD	NA
G68058GM	G68058GM	NA
G68059HB	G68059HB	NA
G68080UR	G68080UR	NA
G68084OM	G68084OM	NA
G68091VQ	G68091VQ	NA
G68095WW	G68095WW	NA
G68105ZN	G68105ZN	NA
G68107IH	G68107IH	NA
G68113KQ	G68113KQ	NA
G68117MB	G68117MB	NA
G68121HZ	G68121HZ	NA
G68123LT	G68123LT	NA
G68125GD	G68125GD	NA
G68126IQ	G68126IQ	NA
G68132LA	G68132LA	NA
G68137BA	G68137BA	NA
G68137QB	G68137QB	NA
G68145BY	G68145BY	NA
G68146EG	G68146EG	NA
G68146KP	G68146KP	NA
G68149XU	G68149XU	NA
G68151WH	G68151WH	NA
G68156DX	G68156DX	NA
G68159RN	G68159RN	NA
G68161VZ	G68161VZ	NA
G68164FU	G68164FU	NA
G68164MW	G68164MW	NA
G68165ZI	G68165ZI	NA
G68167JE	G68167JE	NA
G68182PE	G68182PE	NA
G68184AV	G68184AV	NA
G68185CW	G68185CW	NA
G68190MT	G68190MT	NA
G68193LO	G68193LO	NA
G68199DI	G68199DI	NA
G68203DZ	G68203DZ	NA
G68208BX	G68208BX	NA
G68209WQ	G68209WQ	NA
G68219ST	G68219ST	NA
G68221KD	G68221KD	NA
G68225UQ	G68225UQ	NA
G68232HG	G68232HG	NA
G68249NJ	G68249NJ	NA
G68252UZ	G68252UZ	NA
G68257ZA	G68257ZA	NA
G68265LH	G68265LH	NA
G68268HM	G68268HM	NA
G68277HC	G68277HC	NA
G68281CW	G68281CW	NA
G68286QZ	G68286QZ	NA
G68294HN	G68294HN	NA
G68302RL	G68302RL	NA
G68307EX	G68307EX	NA
G68308SZ	G68308SZ	NA
G68310DT	G68310DT	NA
G68317EO	G68317EO	NA
G68318VE	G68318VE	NA
G68345FH	G68345FH	NA
G68345XS	G68345XS	NA
G68348RJ	G68348RJ	NA
G68354TY	G68354TY	NA
G68379YR	G68379YR	NA
G68380FU	G68380FU	NA
G68380FW	G68380FW	NA
G68380GA	G68380GA	NA
G68381LV	G68381LV	NA
G68382TW	G68382TW	NA
G68384KC	G68384KC	NA
G68389XK	G68389XK	NA
G68395LV	G68395LV	NA
G68400XU	G68400XU	NA
G68406AE	G68406AE	NA
G68406BU	G68406BU	NA
G68408HF	G68408HF	NA
G68409IZ	G68409IZ	NA
G68418WR	G68418WR	NA
G68421PM	G68421PM	NA
G68427CL	G68427CL	NA
G68429EK	G68429EK	NA
G68430EE	G68430EE	NA
G68438GJ	G68438GJ	NA
G68442BQ	G68442BQ	NA
G68452OO	G68452OO	NA
G68474CQ	G68474CQ	NA
G68474GP	G68474GP	NA
G68481HF	G68481HF	NA
G68485DV	G68485DV	NA
G68486KE	G68486KE	NA
G68490DY	G68490DY	NA
G68490OW	G68490OW	NA
G68500FC	G68500FC	NA
G68504BA	G68504BA	NA
G68504EY	G68504EY	NA
G68508VU	G68508VU	NA
G68509CN	G68509CN	NA
G68513DO	G68513DO	NA
G68514DJ	G68514DJ	NA
G68529CM	G68529CM	NA
G68533KR	G68533KR	NA
G68541BJ	G68541BJ	NA
G68545OM	G68545OM	NA
G68551IQ	G68551IQ	NA
G68556TO	G68556TO	NA
G68558SR	G68558SR	NA
G68560MK	G68560MK	NA
G68563JG	G68563JG	NA
G68569EB	G68569EB	NA
G68572OG	G68572OG	NA
G68576NC	G68576NC	NA
G68578NZ	G68578NZ	NA
G68582KT	G68582KT	NA
G68584SZ	G68584SZ	NA
G68588ED	G68588ED	NA
G68588WQ	G68588WQ	NA
G68596UN	G68596UN	NA
G68597CL	G68597CL	NA
G68608LT	G68608LT	NA
G68615TX	G68615TX	NA
G68625OE	G68625OE	NA
G68626EQ	G68626EQ	NA
G68627ND	G68627ND	NA
G68637SE	G68637SE	NA
G68637ZS	G68637ZS	NA
G68638DR	G68638DR	NA
G68646HG	G68646HG	NA
G68646SF	G68646SF	NA
G68651CL	G68651CL	NA
G68655IN	G68655IN	NA
G68665HE	G68665HE	NA
G68667ZV	G68667ZV	NA
G68672OT	G68672OT	NA
G68685SI	G68685SI	NA
G68686HN	G68686HN	NA
G68691FO	G68691FO	NA
G68691JA	G68691JA	NA
G68691YG	G68691YG	NA
G68693TV	G68693TV	NA
G68694JF	G68694JF	NA
G68696RQ	G68696RQ	NA
G68697SA	G68697SA	NA
G68698AP	G68698AP	NA
G68700KQ	G68700KQ	NA
G68711ZS	G68711ZS	NA
G68712AK	G68712AK	NA
G68712OQ	G68712OQ	NA
G68722IU	G68722IU	NA
G68727RT	G68727RT	NA
G68732HN	G68732HN	NA
G68732PQ	G68732PQ	NA
G68743FB	G68743FB	NA
G68750IZ	G68750IZ	NA
G68758PE	G68758PE	NA
G68759BO	G68759BO	NA
G68762AY	G68762AY	NA
G68767KY	G68767KY	NA
G68774DG	G68774DG	NA
G68778FY	G68778FY	NA
G68780JJ	G68780JJ	NA
G68784OK	G68784OK	NA
G68789GU	G68789GU	NA
G68795JE	G68795JE	NA
G68796SF	G68796SF	NA
G68796US	G68796US	NA
G68799QG	G68799QG	NA
G68800OF	G68800OF	NA
G68802NT	G68802NT	NA
G68802OI	G68802OI	NA
G68814GS	G68814GS	NA
G68814VP	G68814VP	NA
G68819JS	G68819JS	NA
G68826FE	G68826FE	NA
G68828SF	G68828SF	NA
G68832LT	G68832LT	NA
G68832TW	G68832TW	NA
G68833MP	G68833MP	NA
G68835PZ	G68835PZ	NA
G68844VO	G68844VO	NA
G68845FJ	G68845FJ	NA
G68851QG	G68851QG	NA
G68853CN	G68853CN	NA
G68853YV	G68853YV	NA
G68858RF	G68858RF	NA
G68865YV	G68865YV	NA
G68866GS	G68866GS	NA
G68867LT	G68867LT	NA
G68873DS	G68873DS	NA
G68897HD	G68897HD	NA
G68908VL	G68908VL	NA
G68914XE	G68914XE	NA
G68915EJ	G68915EJ	NA
G68931EB	G68931EB	NA
G68937TM	G68937TM	NA
G68940KR	G68940KR	NA
G68947VN	G68947VN	NA
G68959TR	G68959TR	NA
G68963BB	G68963BB	NA
G68969GZ	G68969GZ	NA
G68985JM	G68985JM	NA
G68985WL	G68985WL	NA
G68986OJ	G68986OJ	NA
G68987VP	G68987VP	NA
G68989TA	G68989TA	NA
G68993VV	G68993VV	NA
G69000LR	G69000LR	NA
G69003EQ	G69003EQ	NA
G69004ZT	G69004ZT	NA
G69006EQ	G69006EQ	NA
G69008IB	G69008IB	NA
G69017LU	G69017LU	NA
G69018AJ	G69018AJ	NA
G69025XA	G69025XA	NA
G69030BZ	G69030BZ	NA
G69031IF	G69031IF	NA
G69032HY	G69032HY	NA
G69032VE	G69032VE	NA
G69041CZ	G69041CZ	NA
G69044AJ	G69044AJ	NA
G69046CR	G69046CR	NA
G69050ZN	G69050ZN	NA
G69052CM	G69052CM	NA
G69061BI	G69061BI	NA
G69062JJ	G69062JJ	NA
G69062KW	G69062KW	NA
G69073PY	G69073PY	NA
G69078RG	G69078RG	NA
G69080RJ	G69080RJ	NA
G69081QL	G69081QL	NA
G69082TL	G69082TL	NA
G69086TY	G69086TY	NA
G69099KE	G69099KE	NA
G69107AL	G69107AL	NA
G69108CV	G69108CV	NA
G69118GP	G69118GP	NA
G69118IP	G69118IP	NA
G69121UK	G69121UK	NA
G69123AM	G69123AM	NA
G69123BU	G69123BU	NA
G69124GG	G69124GG	NA
G69126BG	G69126BG	NA
G69126NO	G69126NO	NA
G69127MS	G69127MS	NA
G69130UK	G69130UK	NA
G69134EI	G69134EI	NA
G69140HM	G69140HM	NA
G69148CH	G69148CH	NA
G69149KK	G69149KK	NA
G69158OT	G69158OT	NA
G69161EB	G69161EB	NA
G69164YL	G69164YL	NA
G69167MP	G69167MP	NA
G69168XY	G69168XY	NA
G69170UT	G69170UT	NA
G69173KW	G69173KW	NA
G69176ZA	G69176ZA	NA
G69177DS	G69177DS	NA
G69185XX	G69185XX	NA
G69189ES	G69189ES	NA
G69200XR	G69200XR	NA
G69204PW	G69204PW	NA
G69213EN	G69213EN	NA
G69230SA	G69230SA	NA
G69231HI	G69231HI	NA
G69231MW	G69231MW	NA
G69233DT	G69233DT	NA
G69233PF	G69233PF	NA
G69235GE	G69235GE	NA
G69236TQ	G69236TQ	NA
G69236WP	G69236WP	NA
G69237TO	G69237TO	NA
G69240BF	G69240BF	NA
G69243TP	G69243TP	NA
G69247ZX	G69247ZX	NA
G69248MX	G69248MX	NA
G69248PQ	G69248PQ	NA
G69255QH	G69255QH	NA
G69265CM	G69265CM	NA
G69272OB	G69272OB	NA
G69272XC	G69272XC	NA
G69274TJ	G69274TJ	NA
G69298OC	G69298OC	NA
G69298TS	G69298TS	NA
G69299FB	G69299FB	NA
G69303AY	G69303AY	NA
G69306BS	G69306BS	NA
G69311JK	G69311JK	NA
G69315KN	G69315KN	NA
G69327YC	G69327YC	NA
G69331II	G69331II	NA
G69342EJ	G69342EJ	NA
G69345JP	G69345JP	NA
G69350OZ	G69350OZ	NA
G69354JX	G69354JX	NA
G69362MR	G69362MR	NA
G69364JQ	G69364JQ	NA
G69374XN	G69374XN	NA
G69375AJ	G69375AJ	NA
G69375CY	G69375CY	NA
G69378OY	G69378OY	NA
G69382ZH	G69382ZH	NA
G69389HO	G69389HO	NA
G69406YD	G69406YD	NA
G69408QG	G69408QG	NA
G69412YT	G69412YT	NA
G69418MN	G69418MN	NA
G69420JU	G69420JU	NA
G69423HN	G69423HN	NA
G69427EG	G69427EG	NA
G69430SP	G69430SP	NA
G69433EY	G69433EY	NA
G69434BG	G69434BG	NA
G69445ZX	G69445ZX	NA
G69449MU	G69449MU	NA
G69452KV	G69452KV	NA
G69453HC	G69453HC	NA
G69457SW	G69457SW	NA
G69461KL	G69461KL	NA
G69465YZ	G69465YZ	NA
G69469KQ	G69469KQ	NA
G69469ZH	G69469ZH	NA
G69487NF	G69487NF	NA
G69492OP	G69492OP	NA
G69492TQ	G69492TQ	NA
G69505HR	G69505HR	NA
G69506RU	G69506RU	NA
G69509KI	G69509KI	NA
G69517LY	G69517LY	NA
G69521XL	G69521XL	NA
G69524MO	G69524MO	NA
G69529GB	G69529GB	NA
G69533VO	G69533VO	NA
G69536IH	G69536IH	NA
G69538QJ	G69538QJ	NA
G69538RU	G69538RU	NA
G69539XS	G69539XS	NA
G69542CQ	G69542CQ	NA
G69553SN	G69553SN	NA
G69554DK	G69554DK	NA
G69554ZK	G69554ZK	NA
G69560OI	G69560OI	NA
G69573UX	G69573UX	NA
G69575FS	G69575FS	NA
G69576GO	G69576GO	NA
G69579SR	G69579SR	NA
G69588GB	G69588GB	NA
G69590VD	G69590VD	NA
G69591OQ	G69591OQ	NA
G69596LY	G69596LY	NA
G69600TI	G69600TI	NA
G69611WV	G69611WV	NA
G69616RY	G69616RY	NA
G69636EJ	G69636EJ	NA
G69655PI	G69655PI	NA
G69655VD	G69655VD	NA
G69662HB	G69662HB	NA
G69662QI	G69662QI	NA
G69665LI	G69665LI	NA
G69667ML	G69667ML	NA
G69672LF	G69672LF	NA
G69678RG	G69678RG	NA
G69681RG	G69681RG	NA
G69682OQ	G69682OQ	NA
G69689SS	G69689SS	NA
G69689ZU	G69689ZU	NA
G69723CB	G69723CB	NA
G69729AS	G69729AS	NA
G69734OB	G69734OB	NA
G69745HX	G69745HX	NA
G69748HU	G69748HU	NA
G69749VJ	G69749VJ	NA
G69751PD	G69751PD	NA
G69758RM	G69758RM	NA
G69762CO	G69762CO	NA
G69768VE	G69768VE	NA
G69772AT	G69772AT	NA
G69791DF	G69791DF	NA
G69802ND	G69802ND	NA
G69805RV	G69805RV	NA
G69808IK	G69808IK	NA
G69811HR	G69811HR	NA
G69813CQ	G69813CQ	NA
G69822EU	G69822EU	NA
G69834CE	G69834CE	NA
G69837XX	G69837XX	NA
G69838NA	G69838NA	NA
G69844VT	G69844VT	NA
G69846VA	G69846VA	NA
G69847FP	G69847FP	NA
G69859KT	G69859KT	NA
G69860JP	G69860JP	NA
G69860JW	G69860JW	NA
G69860YB	G69860YB	NA
G69861RB	G69861RB	NA
G69867DA	G69867DA	NA
G69871VI	G69871VI	NA
G69876CC	G69876CC	NA
G69899SQ	G69899SQ	NA
G69901TB	G69901TB	NA
G69905EH	G69905EH	NA
G69907MH	G69907MH	NA
G69916KR	G69916KR	NA
G69919DD	G69919DD	NA
G69933DF	G69933DF	NA
G69939HY	G69939HY	NA
G69943PA	G69943PA	NA
G69944KZ	G69944KZ	NA
G69952BC	G69952BC	NA
G69956ZQ	G69956ZQ	NA
G69957XS	G69957XS	NA
G69958YE	G69958YE	NA
G69962LT	G69962LT	NA
G69963GQ	G69963GQ	NA
G69964VV	G69964VV	NA
G69969LR	G69969LR	NA
G69972LT	G69972LT	NA
G69972XY	G69972XY	NA
G69982RY	G69982RY	NA
G69983FE	G69983FE	NA
G69994YJ	G69994YJ	NA
G70000DB	G70000DB	NA
G70014EA	G70014EA	NA
G70014JE	G70014JE	NA
G70025ON	G70025ON	NA
G70031JL	G70031JL	NA
G70040SV	G70040SV	NA
G70043YJ	G70043YJ	NA
G70046PH	G70046PH	NA
G70048GJ	G70048GJ	NA
G70048IK	G70048IK	NA
G70052FI	G70052FI	NA
G70052MP	G70052MP	NA
G70058BA	G70058BA	NA
G70059SD	G70059SD	NA
G70062NE	G70062NE	NA
G70074EV	G70074EV	NA
G70079QU	G70079QU	NA
G70081ZH	G70081ZH	NA
G70086YD	G70086YD	NA
G70087PV	G70087PV	NA
G70091CH	G70091CH	NA
G70097NU	G70097NU	NA
G70101JE	G70101JE	NA
G70102HC	G70102HC	NA
G70106DP	G70106DP	NA
G70110LU	G70110LU	NA
G70110VK	G70110VK	NA
G70115BG	G70115BG	NA
G70116TQ	G70116TQ	NA
G70135BI	G70135BI	NA
G70137BM	G70137BM	NA
G70141XK	G70141XK	NA
G70144QU	G70144QU	NA
G70152SH	G70152SH	NA
G70158LK	G70158LK	NA
G70160EA	G70160EA	NA
G70162OM	G70162OM	NA
G70163ZD	G70163ZD	NA
G70164LU	G70164LU	NA
G70165AM	G70165AM	NA
G70185OM	G70185OM	NA
G70188HX	G70188HX	NA
G70192OC	G70192OC	NA
G70192XQ	G70192XQ	NA
G70196JU	G70196JU	NA
G70198QI	G70198QI	NA
G70199PM	G70199PM	NA
G70223QZ	G70223QZ	NA
G70224LN	G70224LN	NA
G70228VV	G70228VV	NA
G70231JR	G70231JR	NA
G70232NH	G70232NH	NA
G70239OQ	G70239OQ	NA
G70241IE	G70241IE	NA
G70242HE	G70242HE	NA
G70245EB	G70245EB	NA
G70246WA	G70246WA	NA
G70248YW	G70248YW	NA
G70258ML	G70258ML	NA
G70263JI	G70263JI	NA
G70264BB	G70264BB	NA
G70268JB	G70268JB	NA
G70272VK	G70272VK	NA
G70277OJ	G70277OJ	NA
G70278QZ	G70278QZ	NA
G70282JT	G70282JT	NA
G70295RT	G70295RT	NA
G70306LL	G70306LL	NA
G70310ZF	G70310ZF	NA
G70312UL	G70312UL	NA
G70314CC	G70314CC	NA
G70314DU	G70314DU	NA
G70321JY	G70321JY	NA
G70323JV	G70323JV	NA
G70324YS	G70324YS	NA
G70330QV	G70330QV	NA
G70332RR	G70332RR	NA
G70333IQ	G70333IQ	NA
G70339XQ	G70339XQ	NA
G70340UU	G70340UU	NA
G70342DW	G70342DW	NA
G70355HG	G70355HG	NA
G70357WK	G70357WK	NA
G70369GA	G70369GA	NA
G70369UN	G70369UN	NA
G70375MX	G70375MX	NA
G70375XQ	G70375XQ	NA
G70377VS	G70377VS	NA
G70378PA	G70378PA	NA
G70379IZ	G70379IZ	NA
G70382FA	G70382FA	NA
G70382WF	G70382WF	NA
G70385KM	G70385KM	NA
G70386XL	G70386XL	NA
G70387YU	G70387YU	NA
G70389OA	G70389OA	NA
G70412HV	G70412HV	NA
G70418MS	G70418MS	NA
G70421YZ	G70421YZ	NA
G70422GF	G70422GF	NA
G70425HV	G70425HV	NA
G70429XA	G70429XA	NA
G70434WO	G70434WO	NA
G70441OD	G70441OD	NA
G70442IZ	G70442IZ	NA
G70445VR	G70445VR	NA
G70446JV	G70446JV	NA
G70453EL	G70453EL	NA
G70457JV	G70457JV	NA
G70463HV	G70463HV	NA
G70477ZP	G70477ZP	NA
G70478PS	G70478PS	NA
G70479BP	G70479BP	NA
G70479DP	G70479DP	NA
G70483AA	G70483AA	NA
G70486AZ	G70486AZ	NA
G70490JW	G70490JW	NA
G70492BH	G70492BH	NA
G70492XG	G70492XG	NA
G70495NK	G70495NK	NA
G70505CA	G70505CA	NA
G70511GI	G70511GI	NA
G70514JO	G70514JO	NA
G70519XK	G70519XK	NA
G70520NA	G70520NA	NA
G70528XB	G70528XB	NA
G70544YL	G70544YL	NA
G70555JJ	G70555JJ	NA
G70557RD	G70557RD	NA
G70557UH	G70557UH	NA
G70568SB	G70568SB	NA
G70572KM	G70572KM	NA
G70572KX	G70572KX	NA
G70573ED	G70573ED	NA
G70582XX	G70582XX	NA
G70587VE	G70587VE	NA
G70589IM	G70589IM	NA
G70594XD	G70594XD	NA
G70596QH	G70596QH	NA
G70613ZY	G70613ZY	NA
G70619PT	G70619PT	NA
G70634FN	G70634FN	NA
G70642LU	G70642LU	NA
G70642YI	G70642YI	NA
G70647ZZ	G70647ZZ	NA
G70649KP	G70649KP	NA
G70651XZ	G70651XZ	NA
G70655MK	G70655MK	NA
G70656JI	G70656JI	NA
G70677AG	G70677AG	NA
G70677AX	G70677AX	NA
G70684QL	G70684QL	NA
G70687DG	G70687DG	NA
G70688TC	G70688TC	NA
G70696MD	G70696MD	NA
G70696OG	G70696OG	NA
G70699AI	G70699AI	NA
G70727ST	G70727ST	NA
G70751HC	G70751HC	NA
G70751QG	G70751QG	NA
G70753DP	G70753DP	NA
G70754FJ	G70754FJ	NA
G70757BE	G70757BE	NA
G70757IC	G70757IC	NA
G70774LF	G70774LF	NA
G70776TD	G70776TD	NA
G70787JZ	G70787JZ	NA
G70795HN	G70795HN	NA
G70807KR	G70807KR	NA
G70811UE	G70811UE	NA
G70812GK	G70812GK	NA
G70818WE	G70818WE	NA
G70819AR	G70819AR	NA
G70822IO	G70822IO	NA
G70826GP	G70826GP	NA
G70827FX	G70827FX	NA
G70829NO	G70829NO	NA
G70830SK	G70830SK	NA
G70835QL	G70835QL	NA
G70836YV	G70836YV	NA
G70838JA	G70838JA	NA
G70844MN	G70844MN	NA
G70845RI	G70845RI	NA
G70848XM	G70848XM	NA
G70862QJ	G70862QJ	NA
