ENSEMBL_ID	DO_ID
ENSG00000134138	DOID:0111697
ENSG00000134160	DOID:0110867
ENSG00000134183	DOID:0110010
ENSG00000134200	DOID:0070123
ENSG00000134242	DOID:12306|DOID:7148|DOID:9074|DOID:9744
ENSG00000134250	DOID:2736|DOID:9245
ENSG00000134259	DOID:0070145
ENSG00000134262	DOID:0110799
ENSG00000134323	DOID:0060464
ENSG00000134324	DOID:0080108
ENSG00000134343	DOID:0090052
ENSG00000134352	DOID:0080596
ENSG00000134371	DOID:13543|DOID:1540
ENSG00000134376	DOID:0110079|DOID:0110358|DOID:0111541|DOID:10584
ENSG00000134419	DOID:0111891
ENSG00000134438	DOID:0060842
ENSG00000134460	DOID:0110749|DOID:0111968
ENSG00000134504	DOID:0111550
ENSG00000134516	DOID:0111951
ENSG00000134569	DOID:0060757|DOID:0090015|DOID:0110674
ENSG00000134571	DOID:0110310
ENSG00000134574	DOID:0110846
ENSG00000134595	DOID:0111388|DOID:0111762|DOID:0111779
ENSG00000134644	DOID:0111743
ENSG00000134755	DOID:0110082
ENSG00000134769	DOID:0060480
ENSG00000134780	DOID:0050971
ENSG00000134851	DOID:0070263
ENSG00000134853	DOID:9253
ENSG00000134871	DOID:0060263
ENSG00000134899	DOID:0110849
ENSG00000134905	DOID:0111489
ENSG00000134910	DOID:0080572
ENSG00000134982	DOID:0050424|DOID:0050902|DOID:0080409|DOID:0111349|DOID:10534|DOID:684
ENSG00000134987	DOID:1067
ENSG00000135069	DOID:0050723|DOID:0080075
ENSG00000135070	DOID:0080274
ENSG00000135100	DOID:0050524|DOID:0110757|DOID:0111102|DOID:0111366
ENSG00000135111	DOID:0060614
ENSG00000135218	DOID:0111046
ENSG00000135297	DOID:0111480
ENSG00000135317	DOID:0080066
ENSG00000135318	DOID:0111582
ENSG00000135324	DOID:9970
ENSG00000135338	DOID:0110215
ENSG00000135341	DOID:0111787
ENSG00000135406	DOID:0060193|DOID:332
ENSG00000135409	DOID:0050791
ENSG00000135424	DOID:0110639
ENSG00000135437	DOID:11105
ENSG00000135443	DOID:0111658
ENSG00000135454	DOID:0110777
ENSG00000135486	DOID:0060211|DOID:0111386
ENSG00000135517	DOID:0110251
ENSG00000135535	DOID:0110587
ENSG00000135541	DOID:0110998
ENSG00000135604	DOID:0110924
ENSG00000135636	DOID:0070198|DOID:0070199|DOID:0110276|DOID:0111187
ENSG00000135677	DOID:0111402
ENSG00000135697	DOID:9969
ENSG00000135744	DOID:10825
ENSG00000135766	DOID:0080338
ENSG00000135775	DOID:0070269
ENSG00000135828	DOID:10283
ENSG00000135900	DOID:0111469
ENSG00000135902	DOID:0080110|DOID:0110664|DOID:0110665|DOID:0110666
ENSG00000135903	DOID:0110948|DOID:0110949|DOID:0111336|DOID:4051|DOID:9258
ENSG00000135917	DOID:0050659
ENSG00000135925	DOID:0050591|DOID:0111647
ENSG00000135929	DOID:4810
ENSG00000135931	DOID:0080275
ENSG00000135951	DOID:0111924
ENSG00000135956	DOID:0050771
ENSG00000135960	DOID:0111663|DOID:0111665
ENSG00000136051	DOID:0060308
ENSG00000136068	DOID:0050648|DOID:0050680|DOID:0090116|DOID:14764
ENSG00000136104	DOID:0050629
ENSG00000136143	DOID:0080124
ENSG00000136156	DOID:0070029|DOID:0070030
ENSG00000136160	DOID:0050600|DOID:0110953
ENSG00000136238	DOID:0080235
ENSG00000136244	DOID:676
ENSG00000136280	DOID:0060670
ENSG00000136352	DOID:12859|DOID:3969
ENSG00000136425	DOID:0110505|DOID:0110836
ENSG00000136492	DOID:0111097|DOID:1612
ENSG00000136531	DOID:0060169|DOID:0080421
ENSG00000136573	DOID:0111109
ENSG00000136574	DOID:0050651|DOID:0110107|DOID:1657|DOID:6419
ENSG00000136631	DOID:0112132
ENSG00000136695	DOID:0080474
ENSG00000136698	DOID:0050545
ENSG00000136710	DOID:0070267
ENSG00000136717	DOID:0111220
ENSG00000136720	DOID:0090075
ENSG00000136758	DOID:0111436
ENSG00000136802	DOID:0080588
ENSG00000136827	DOID:0060730|DOID:543
ENSG00000136854	DOID:0080436
ENSG00000136861	DOID:0070286
ENSG00000136872	DOID:9869
ENSG00000136875	DOID:0110392
ENSG00000136908	DOID:0080571
ENSG00000136928	DOID:0080291
ENSG00000136931	DOID:0070169|DOID:0111764|DOID:0111772|DOID:5426
ENSG00000136936	DOID:0110843
ENSG00000136942	DOID:0111886
ENSG00000136944	DOID:9467
ENSG00000136997	DOID:8584
ENSG00000137074	DOID:0050754
ENSG00000137090	DOID:0111771|DOID:5557
ENSG00000137106	DOID:0111671
ENSG00000137161	DOID:0080432
ENSG00000137203	DOID:0050691
ENSG00000137261	DOID:4428
ENSG00000137265	DOID:9538
ENSG00000137267	DOID:0090135
ENSG00000137275	DOID:0111952
ENSG00000137285	DOID:0090132
ENSG00000137288	DOID:0080116
ENSG00000137364	DOID:0080172
ENSG00000137411	DOID:0111478
ENSG00000137473	DOID:0111923
ENSG00000137474	DOID:0050439|DOID:0110477|DOID:0110543|DOID:0110826
ENSG00000137513	DOID:0111485|DOID:0111641
ENSG00000137561	DOID:0090028
ENSG00000137601	DOID:0110092
ENSG00000137642	DOID:0080348
ENSG00000137672	DOID:0111129
ENSG00000137674	DOID:0110060
ENSG00000137691	DOID:0111852
ENSG00000137693	DOID:0111249
ENSG00000137700	DOID:2749
ENSG00000137710	DOID:0110482
ENSG00000137731	DOID:0060885
ENSG00000137745	DOID:0080030
ENSG00000137802	DOID:0111127
ENSG00000137806	DOID:0112089
ENSG00000137812	DOID:0070291
ENSG00000137822	DOID:0080107
ENSG00000137834	DOID:0080334|DOID:9827
ENSG00000137845	DOID:0060258|DOID:0110050
ENSG00000137868	DOID:0111807
ENSG00000137869	DOID:0090122
ENSG00000137948	DOID:0070163
ENSG00000137992	DOID:9269
ENSG00000138002	DOID:0110091|DOID:0110363
ENSG00000138029	DOID:0111277
ENSG00000138030	DOID:0111680
ENSG00000138031	DOID:9970
ENSG00000138035	DOID:0110521|DOID:0111467
ENSG00000138039	DOID:0111545
ENSG00000138061	DOID:0080611|DOID:1068|DOID:11211
ENSG00000138078	DOID:0060858|DOID:0080587
ENSG00000138079	DOID:0060858|DOID:9266
ENSG00000138083	DOID:0110872
ENSG00000138095	DOID:0111180
ENSG00000138160	DOID:0060349
ENSG00000138175	DOID:0112140
ENSG00000138180	DOID:0080327
ENSG00000138185	DOID:0110815
ENSG00000138193	DOID:0080382
ENSG00000138246	DOID:0060892|DOID:14330
ENSG00000138303	DOID:9206
ENSG00000138311	DOID:580
ENSG00000138326	DOID:0111887
ENSG00000138346	DOID:0070009|DOID:0111519
ENSG00000138347	DOID:0110445|DOID:0110933
ENSG00000138375	DOID:0060490
ENSG00000138378	DOID:7148
ENSG00000138379	DOID:0111072
ENSG00000138382	DOID:0080765
ENSG00000138413	DOID:3070
ENSG00000138435	DOID:0080110|DOID:0110662|DOID:0110663|DOID:3635|DOID:437
ENSG00000138449	DOID:0111028
ENSG00000138592	DOID:7004
ENSG00000138622	DOID:0110225|DOID:13884
ENSG00000138675	DOID:0111566
ENSG00000138684	DOID:12177
ENSG00000138686	DOID:0110129
ENSG00000138688	DOID:0111555
ENSG00000138696	DOID:0110965|DOID:0110978
ENSG00000138738	DOID:0080729
ENSG00000138741	DOID:0111744
ENSG00000138759	DOID:0090001|DOID:0111405
ENSG00000138760	DOID:0111444
ENSG00000138778	DOID:0070283
ENSG00000138796	DOID:0070215
ENSG00000138798	DOID:0060882
ENSG00000138814	DOID:0080472
ENSG00000138821	DOID:0070266
ENSG00000138823	DOID:1386
ENSG00000138829	DOID:0111595
ENSG00000139053	DOID:0050795
ENSG00000139083	DOID:0111344|DOID:9119
ENSG00000139116	DOID:0080143
ENSG00000139131	DOID:0111186
ENSG00000139132	DOID:0110192
ENSG00000139151	DOID:0070174
ENSG00000139174	DOID:0111448
ENSG00000139180	DOID:0112086
ENSG00000139190	DOID:0050772
ENSG00000139193	DOID:0060708
ENSG00000139197	DOID:0080477|DOID:0080622|DOID:0110854
ENSG00000139287	DOID:1595
ENSG00000139304	DOID:0080269|DOID:0110529
ENSG00000139318	DOID:0090090
ENSG00000139323	DOID:0111026
ENSG00000139330	DOID:0060287
ENSG00000139351	DOID:0070176
ENSG00000139428	DOID:0060743
ENSG00000139515	DOID:0050877|DOID:0111103|DOID:9352
ENSG00000139531	DOID:0111270
ENSG00000139537	DOID:0110611
ENSG00000139540	DOID:11830
ENSG00000139549	DOID:0111774|DOID:14448
ENSG00000139567	DOID:1270
ENSG00000139618	DOID:0111089|DOID:1612
ENSG00000139648	DOID:0110710
ENSG00000139679	DOID:0110705
ENSG00000139687	DOID:11054|DOID:3347|DOID:768
ENSG00000139988	DOID:0110330
ENSG00000140009	DOID:0080500
ENSG00000140057	DOID:0111928
ENSG00000140090	DOID:0110063
ENSG00000140092	DOID:0070135|DOID:0070136
ENSG00000140199	DOID:0090003
ENSG00000140262	DOID:2340
ENSG00000140368	DOID:0080519
ENSG00000140374	DOID:0060358
ENSG00000140416	DOID:0110309|DOID:0110457
ENSG00000140459	DOID:0050546
ENSG00000140463	DOID:0110126
ENSG00000140470	DOID:0050475
ENSG00000140471	DOID:0060308
ENSG00000140521	DOID:0080122|DOID:0080123|DOID:0111276|DOID:0111521|DOID:0111522|DOID:12558|DOID:3652
ENSG00000140522	DOID:0050683|DOID:0111015|DOID:11105
ENSG00000140650	DOID:0050570|DOID:0080552
ENSG00000140675	DOID:9432
ENSG00000140691	DOID:0111624
ENSG00000140694	DOID:0070024
ENSG00000140718	DOID:9970
ENSG00000140740	DOID:0080114
ENSG00000140829	DOID:0112141
ENSG00000140905	DOID:9268
ENSG00000140937	DOID:0080631
ENSG00000140968	DOID:0111985|DOID:0111986
ENSG00000140990	DOID:0112139
ENSG00000141012	DOID:0111391
ENSG00000141013	DOID:0110619
ENSG00000141052	DOID:0112014
ENSG00000141161	DOID:0110259
ENSG00000141349	DOID:0112136
ENSG00000141367	DOID:0080226
ENSG00000141384	DOID:0070182
ENSG00000141385	DOID:0050944|DOID:0050977
ENSG00000141404	DOID:0090055
ENSG00000141448	DOID:0050651|DOID:0110114|DOID:0111733|DOID:6406|DOID:6419
ENSG00000141458	DOID:0070113
ENSG00000141485	DOID:0080453
ENSG00000141497	DOID:0070179
ENSG00000141499	DOID:0070019
ENSG00000141506	DOID:0060557
ENSG00000141510	DOID:0111503|DOID:1324|DOID:2626|DOID:3012|DOID:3948|DOID:5041|DOID:5520
ENSG00000141519	DOID:0110623
ENSG00000141522	DOID:0080389
ENSG00000141524	DOID:13777
ENSG00000141527	DOID:0080475|DOID:9212
ENSG00000141551	DOID:0110012
ENSG00000141627	DOID:0060247|DOID:0111167
ENSG00000141646	DOID:0050787|DOID:0111543|DOID:4905|DOID:9256
ENSG00000141655	DOID:0110946|DOID:0111542|DOID:5408
ENSG00000141736	DOID:10534|DOID:1324|DOID:2394|DOID:3070
ENSG00000141756	DOID:0060231|DOID:0110351
ENSG00000141759	DOID:0080695
ENSG00000142156	DOID:0050558|DOID:0050663
ENSG00000142168	DOID:0060193|DOID:332
ENSG00000142173	DOID:0050558|DOID:0050663
ENSG00000142178	DOID:0080465
ENSG00000142186	DOID:0111155
ENSG00000142192	DOID:0070028|DOID:0080348
ENSG00000142208	DOID:13482|DOID:1612|DOID:9256
ENSG00000142303	DOID:0050475
ENSG00000142330	DOID:9352
ENSG00000142405	DOID:0090063
ENSG00000142627	DOID:0110229
ENSG00000142655	DOID:0080487
ENSG00000142676	DOID:0111878
ENSG00000142731	DOID:0080106
ENSG00000142798	DOID:0090005|DOID:0090032
ENSG00000142867	DOID:0050909|DOID:0111939
ENSG00000143178	DOID:0080150
ENSG00000143224	DOID:4346
ENSG00000143252	DOID:0050773|DOID:0080533
ENSG00000143278	DOID:2211
ENSG00000143318	DOID:0080089
ENSG00000143337	DOID:0110289
ENSG00000143341	DOID:0110014|DOID:10871
ENSG00000143365	DOID:0111940
ENSG00000143368	DOID:5768
ENSG00000143369	DOID:14498
ENSG00000143374	DOID:0111465
ENSG00000143382	DOID:0111149|DOID:0111648
ENSG00000143387	DOID:0080038
ENSG00000143390	DOID:5812
ENSG00000143442	DOID:0070067
ENSG00000143469	DOID:0080063
ENSG00000143536	DOID:5041
ENSG00000143549	DOID:0080102|DOID:0110926
ENSG00000143575	DOID:0112133
ENSG00000143614	DOID:0070048
ENSG00000143622	DOID:0060586
ENSG00000143627	DOID:0111077
ENSG00000143631	DOID:0110098|DOID:1702
ENSG00000143632	DOID:0080102|DOID:0110927|DOID:3191
ENSG00000143669	DOID:2935
ENSG00000143801	DOID:0110040|DOID:0110427
ENSG00000143811	DOID:0060788
ENSG00000143815	DOID:0111588|DOID:9631
ENSG00000143839	DOID:0060062
ENSG00000143858	DOID:0110659
ENSG00000143919	DOID:0060858
ENSG00000143921	DOID:0060262|DOID:0090019
ENSG00000143933	DOID:0110656
ENSG00000143951	DOID:0110137|DOID:0111591
ENSG00000144028	DOID:0110366
ENSG00000144034	DOID:0080247
ENSG00000144061	DOID:0050576|DOID:0110999|DOID:0111112|DOID:12712
ENSG00000144191	DOID:0110007
ENSG00000144285	DOID:0080422|DOID:0111183|DOID:0111294
ENSG00000144354	DOID:0090010
ENSG00000144381	DOID:0060789|DOID:0110766
ENSG00000144452	DOID:0060712|DOID:0060713
ENSG00000144455	DOID:0050441
ENSG00000144535	DOID:0060476
ENSG00000144647	DOID:0111231
ENSG00000144659	DOID:0060065
ENSG00000144711	DOID:0111674
ENSG00000144730	DOID:0090076
ENSG00000144741	DOID:0111470
ENSG00000144962	DOID:0070167
ENSG00000145016	DOID:0080057
ENSG00000145020	DOID:9268
ENSG00000145075	DOID:0110598
ENSG00000145103	DOID:0110500
ENSG00000145191	DOID:0060868
ENSG00000145192	DOID:0080627|DOID:0080628
ENSG00000145217	DOID:0080652
ENSG00000145284	DOID:0112160
ENSG00000145335	DOID:0060367|DOID:0060892|DOID:0060895|DOID:12217|DOID:14330
ENSG00000145354	DOID:0110630
ENSG00000145476	DOID:0050664
ENSG00000145494	DOID:0112073
ENSG00000145623	DOID:0050639
ENSG00000145675	DOID:0111454|DOID:0111949|DOID:2583
ENSG00000145725	DOID:0111638
ENSG00000145734	DOID:0111637
ENSG00000145794	DOID:0111333
ENSG00000145819	DOID:0050458
ENSG00000145868	DOID:0111210
ENSG00000145888	DOID:0060695|DOID:0060696
ENSG00000145912	DOID:0070017
ENSG00000145982	DOID:0110822|DOID:0111477
ENSG00000145996	DOID:9352
ENSG00000146038	DOID:0110517|DOID:0111126|DOID:4428
ENSG00000146070	DOID:2841
ENSG00000146282	DOID:0060275
ENSG00000146648	DOID:1324
ENSG00000146701	DOID:0080433
ENSG00000146733	DOID:0050724
ENSG00000146926	DOID:1067
ENSG00000147010	DOID:0111999
ENSG00000147044	DOID:0060807|DOID:14711
ENSG00000147050	DOID:0060473
ENSG00000147065	DOID:0112001
ENSG00000147099	DOID:0060814|DOID:0080509
ENSG00000147100	DOID:0050631
ENSG00000147123	DOID:0111876|DOID:0112098
ENSG00000147133	DOID:0090057
ENSG00000147140	DOID:0060817
ENSG00000147155	DOID:0080352|DOID:0111865
ENSG00000147162	DOID:0080240
ENSG00000147168	DOID:0060013|DOID:628
ENSG00000147180	DOID:0112046
ENSG00000147202	DOID:5426
ENSG00000147224	DOID:0050566|DOID:0050647|DOID:0110210|DOID:0111260|DOID:0111739
ENSG00000147255	DOID:0111140
ENSG00000147257	DOID:0060248
ENSG00000147274	DOID:0060826
ENSG00000147316	DOID:0070285|DOID:0070296
ENSG00000147383	DOID:0111822|DOID:0111898
ENSG00000147403	DOID:0080241
ENSG00000147416	DOID:0080720
ENSG00000147437	DOID:0090072
ENSG00000147465	DOID:0050811
ENSG00000147471	DOID:0080769
ENSG00000147475	DOID:0110771
ENSG00000147586	DOID:0112114
ENSG00000147588	DOID:0111560
ENSG00000147647	DOID:0111629
ENSG00000147684	DOID:0112079
ENSG00000147804	DOID:0050605
ENSG00000147852	DOID:0050997
ENSG00000147889	DOID:0111511|DOID:10041
ENSG00000147894	DOID:0060213
ENSG00000147955	DOID:0060207|DOID:0111065
ENSG00000148053	DOID:0080285
ENSG00000148090	DOID:0060336|DOID:0110002
ENSG00000148180	DOID:0050637
ENSG00000148204	DOID:0111134|DOID:0111625|DOID:10584
ENSG00000148218	DOID:3133
ENSG00000148290	DOID:0110187|DOID:3762
ENSG00000148356	DOID:0110169
ENSG00000148384	DOID:0050777|DOID:0110980
ENSG00000148400	DOID:0060227|DOID:0080332|DOID:0080333
ENSG00000148459	DOID:0070239
ENSG00000148516	DOID:0110857|DOID:11555
ENSG00000148600	DOID:0111021
ENSG00000148604	DOID:0110394
ENSG00000148606	DOID:0060794
ENSG00000148655	DOID:0070100
ENSG00000148672	DOID:0070217
ENSG00000148704	DOID:0111804
ENSG00000148737	DOID:9352
ENSG00000148795	DOID:0050811
ENSG00000148826	DOID:0080252
ENSG00000148842	DOID:0060884
ENSG00000149131	DOID:14735
ENSG00000149196	DOID:0060795
ENSG00000149256	DOID:0111432
ENSG00000149257	DOID:0110346|DOID:0111144
ENSG00000149260	DOID:9719
ENSG00000149292	DOID:0111857
ENSG00000149295	DOID:0050741
ENSG00000149311	DOID:12704
ENSG00000149418	DOID:0060720
ENSG00000149428	DOID:0111974
ENSG00000149451	DOID:2841
ENSG00000149483	DOID:0110985
ENSG00000149489	DOID:0110383
ENSG00000149541	DOID:0080575
ENSG00000149573	DOID:0111640
ENSG00000149575	DOID:0050650
ENSG00000149596	DOID:0110323
ENSG00000149781	DOID:0110912
ENSG00000149922	DOID:0050568
ENSG00000149948	DOID:13223
ENSG00000149970	DOID:0080242
ENSG00000150275	DOID:0050439|DOID:0110481|DOID:0110826|DOID:0110831|DOID:0110832
ENSG00000150347	DOID:9952
ENSG00000150630	DOID:0070209
ENSG00000150768	DOID:3649
ENSG00000150787	DOID:0090106
ENSG00000150893	DOID:0111407|DOID:0111717
ENSG00000150907	DOID:4051
ENSG00000150961	DOID:0060438
ENSG00000150995	DOID:0050965|DOID:0050978|DOID:0111578
ENSG00000151062	DOID:0050795
ENSG00000151067	DOID:0060173|DOID:0110220
ENSG00000151090	DOID:0111374|DOID:11633
ENSG00000151092	DOID:0060728
ENSG00000151148	DOID:0111456
ENSG00000151348	DOID:0111687|DOID:206
ENSG00000151413	DOID:0112088
ENSG00000151445	DOID:0111354
ENSG00000151490	DOID:0080384
ENSG00000151491	DOID:0110463
ENSG00000151577	DOID:0111428|DOID:4990|DOID:5419
ENSG00000151611	DOID:0060742
ENSG00000151617	DOID:0060365
ENSG00000151623	DOID:0060855
ENSG00000151632	DOID:0111773
ENSG00000151702	DOID:3369
ENSG00000151704	DOID:0110143
ENSG00000151729	DOID:0080130|DOID:0080335|DOID:0111517
ENSG00000151790	DOID:0111703
ENSG00000151806	DOID:0080427
ENSG00000151834	DOID:0050741
ENSG00000151835	DOID:0050946
ENSG00000151849	DOID:0070010|DOID:0070290
ENSG00000151929	DOID:0080097|DOID:0110448
ENSG00000152056	DOID:0111281
ENSG00000152061	DOID:9119
ENSG00000152137	DOID:0110174|DOID:0111208
ENSG00000152208	DOID:0080042
ENSG00000152213	DOID:1040
ENSG00000152217	DOID:0050458|DOID:0050908|DOID:0070059|DOID:8552|DOID:9119
ENSG00000152223	DOID:0060356
ENSG00000152234	DOID:0060333|DOID:0111498
ENSG00000152266	DOID:0111387
ENSG00000152457	DOID:0060010|DOID:0090012
ENSG00000152492	DOID:0110569
ENSG00000152503	DOID:0060668
ENSG00000152556	DOID:11721
ENSG00000152582	DOID:0111917
ENSG00000152591	DOID:4154|DOID:701
ENSG00000152592	DOID:0050949
ENSG00000152601	DOID:11555|DOID:11722
ENSG00000152642	DOID:0110219
ENSG00000152661	DOID:0050651|DOID:0060291|DOID:0080249|DOID:0080802|DOID:0111244|DOID:0111817|DOID:4534|DOID:9955
ENSG00000152669	DOID:0110600
ENSG00000152700	DOID:0060357
ENSG00000152779	DOID:0070353
ENSG00000152784	DOID:0111445
ENSG00000152795	DOID:0110306
ENSG00000152822	DOID:0080062|DOID:0080286
ENSG00000152939	DOID:0110506
ENSG00000152952	DOID:0060231
ENSG00000153064	DOID:9074
ENSG00000153187	DOID:0080418
ENSG00000153208	DOID:0110367
ENSG00000153253	DOID:0080420
ENSG00000153283	DOID:0111581
ENSG00000153487	DOID:5520
ENSG00000153827	DOID:0080234
ENSG00000153933	DOID:0080388
ENSG00000153989	DOID:0080227|DOID:0080553
ENSG00000154016	DOID:0111642
ENSG00000154099	DOID:0110618
ENSG00000154118	DOID:0090104
ENSG00000154122	DOID:0080033|DOID:0080801|DOID:1156
ENSG00000154124	DOID:0080163
ENSG00000154153	DOID:0070150
ENSG00000154227	DOID:0060718
ENSG00000154240	DOID:0112109
ENSG00000154415	DOID:9352
ENSG00000154646	DOID:0111667
ENSG00000154678	DOID:0112165
ENSG00000154743	DOID:0060268
ENSG00000154764	DOID:0090067
ENSG00000154767	DOID:0110844
ENSG00000154803	DOID:0050387|DOID:0050676|DOID:0080218
ENSG00000154856	DOID:0110698|DOID:4535
ENSG00000154864	DOID:0111607|DOID:0111608
ENSG00000155016	DOID:0110808
ENSG00000155256	DOID:0110784
ENSG00000155380	DOID:0070214
ENSG00000155465	DOID:0060439
ENSG00000155561	DOID:0080381
ENSG00000155657	DOID:0110283|DOID:0110315|DOID:0110430|DOID:0111078|DOID:0111188
ENSG00000155719	DOID:0110480
ENSG00000155755	DOID:0110983
ENSG00000155850	DOID:0050648|DOID:0070300|DOID:0080055|DOID:14687
ENSG00000155906	DOID:0111481
ENSG00000155961	DOID:0111781|DOID:0112059
ENSG00000155962	DOID:0060828
ENSG00000155974	DOID:0111406
ENSG00000155975	DOID:0110805
ENSG00000155980	DOID:0110763
ENSG00000156042	DOID:0111912
ENSG00000156052	DOID:0111529|DOID:0111563
ENSG00000156110	DOID:0111038
ENSG00000156170	DOID:0080761|DOID:0112078
ENSG00000156298	DOID:0112024
ENSG00000156313	DOID:0110414|DOID:0111008|DOID:0112124|DOID:0112157
ENSG00000156414	DOID:0111913
ENSG00000156466	DOID:0060836|DOID:0080589|DOID:0110217|DOID:10426
ENSG00000156467	DOID:0080112
ENSG00000156471	DOID:0111507
ENSG00000156475	DOID:0050962
ENSG00000156515	DOID:0110196
ENSG00000156531	DOID:0050681
ENSG00000156574	DOID:758
ENSG00000156650	DOID:0060290
ENSG00000156709	DOID:0110212|DOID:0111502|DOID:0111741
ENSG00000156738	DOID:12177
ENSG00000156831	DOID:0070008
ENSG00000156873	DOID:0111043
ENSG00000156876	DOID:0070279
ENSG00000156925	DOID:0050545|DOID:0111766
ENSG00000156970	DOID:0080141|DOID:0080688
ENSG00000156973	DOID:0110991
ENSG00000157119	DOID:0110930
ENSG00000157131	DOID:0060301
ENSG00000157152	DOID:5419
ENSG00000157184	DOID:0060235
ENSG00000157227	DOID:0080696
ENSG00000157259	DOID:0110441
ENSG00000157404	DOID:3263|DOID:350|DOID:5557|DOID:9119|DOID:9253
ENSG00000157423	DOID:0110617
ENSG00000157483	DOID:0111131
ENSG00000157500	DOID:0111111
ENSG00000157540	DOID:0070037
ENSG00000157613	DOID:0110345
ENSG00000157764	DOID:0060060|DOID:0060233|DOID:0060585|DOID:0080550|DOID:0111460|DOID:1324|DOID:9256
ENSG00000157765	DOID:12117
ENSG00000157766	DOID:84
ENSG00000157796	DOID:0080806|DOID:0110089|DOID:0111121
ENSG00000157856	DOID:0110596
ENSG00000157869	DOID:0111024
ENSG00000157911	DOID:0080481
ENSG00000157933	DOID:2340
ENSG00000157978	DOID:0090105
ENSG00000158055	DOID:0060239
ENSG00000158104	DOID:0050727|DOID:0111362
ENSG00000158125	DOID:0060236
ENSG00000158158	DOID:0111404
ENSG00000158163	DOID:0080273
ENSG00000158169	DOID:0111087
ENSG00000158186	DOID:0112169
ENSG00000158301	DOID:0111738
ENSG00000158321	DOID:0070056
ENSG00000158352	DOID:0112126
ENSG00000158445	DOID:0080461
ENSG00000158517	DOID:0070192
ENSG00000158526	DOID:0111897
ENSG00000158578	DOID:0060063|DOID:13270|DOID:8955
ENSG00000158813	DOID:0050591|DOID:0111664|DOID:2121
ENSG00000158815	DOID:0090082
ENSG00000158828	DOID:0060369|DOID:0060892|DOID:14330
ENSG00000158864	DOID:0112066
ENSG00000158887	DOID:0050540|DOID:0110152|DOID:0110157|DOID:0110158|DOID:0110200|DOID:11549
ENSG00000159023	DOID:2373
ENSG00000159063	DOID:0080560
ENSG00000159079	DOID:0110627
ENSG00000159082	DOID:0060898|DOID:0080464
ENSG00000159110	DOID:0111994
ENSG00000159128	DOID:0111995
ENSG00000159184	DOID:10283
ENSG00000159197	DOID:0050650|DOID:0110648
ENSG00000159251	DOID:0110110|DOID:0110317|DOID:0110456
ENSG00000159261	DOID:0110487
ENSG00000159267	DOID:859
ENSG00000159339	DOID:7148
ENSG00000159363	DOID:0060556
ENSG00000159423	DOID:0080543
ENSG00000159459	DOID:14694
ENSG00000159640	DOID:3526
ENSG00000159723	DOID:9970
ENSG00000159753	DOID:0111984
ENSG00000159899	DOID:0070316|DOID:0080050
ENSG00000159921	DOID:0080718|DOID:3659
ENSG00000159958	DOID:12177
ENSG00000160050	DOID:0110123|DOID:1935
ENSG00000160111	DOID:0080613
ENSG00000160131	DOID:0050760
ENSG00000160183	DOID:0110527
ENSG00000160188	DOID:0110628
ENSG00000160200	DOID:9263
ENSG00000160201	DOID:0050908
ENSG00000160202	DOID:0110266
ENSG00000160211	DOID:2861
ENSG00000160213	DOID:0111452|DOID:891
ENSG00000160224	DOID:0050167|DOID:417
ENSG00000160255	DOID:0110910
ENSG00000160282	DOID:0111679
ENSG00000160285	DOID:0080582|DOID:0110267
ENSG00000160299	DOID:0060609
ENSG00000160323	DOID:10772
ENSG00000160602	DOID:0060259|DOID:0111120
ENSG00000160654	DOID:0111973
ENSG00000160695	DOID:0060796
ENSG00000160710	DOID:0050629|DOID:0060257
ENSG00000160716	DOID:0060684
ENSG00000160746	DOID:0050999
ENSG00000160789	DOID:0060762|DOID:0070202|DOID:0070247|DOID:0070248|DOID:0110156|DOID:0110425|DOID:0110640|DOID:0111584|DOID:11712|DOID:12930|DOID:3911
ENSG00000160791	DOID:0110759
ENSG00000160796	DOID:0111044
ENSG00000160801	DOID:0060387|DOID:0080020|DOID:0111341|DOID:0111732
ENSG00000160803	DOID:0060193|DOID:332
ENSG00000160808	DOID:0110314
ENSG00000160856	DOID:7148
ENSG00000160882	DOID:0050811|DOID:14080
ENSG00000160949	DOID:5684
ENSG00000160957	DOID:0050654|DOID:0050774|DOID:2732
ENSG00000161011	DOID:0080718|DOID:0110068|DOID:5408
ENSG00000161202	DOID:0060767
ENSG00000161270	DOID:0080390|DOID:2590
ENSG00000161328	DOID:0111854
ENSG00000161533	DOID:0050797
ENSG00000161594	DOID:0070180
ENSG00000161610	DOID:8986
ENSG00000161798	DOID:0111707
ENSG00000161904	DOID:0110243
ENSG00000161970	DOID:0111892
ENSG00000162004	DOID:0111224
ENSG00000162039	DOID:0070177
ENSG00000162065	DOID:0080449|DOID:0110532|DOID:0110586|DOID:0111627|DOID:0111645
ENSG00000162129	DOID:0110003
ENSG00000162337	DOID:0050535|DOID:0060849|DOID:0080037|DOID:0110937|DOID:0111411|DOID:0111412|DOID:11476|DOID:13533
ENSG00000162399	DOID:0110145
ENSG00000162430	DOID:0080102|DOID:0110633
ENSG00000162438	DOID:4989
ENSG00000162551	DOID:0110913|DOID:0110914|DOID:0110915
ENSG00000162552	DOID:0111526
ENSG00000162594	DOID:0110883
ENSG00000162599	DOID:0060409
ENSG00000162614	DOID:0110326|DOID:0110424
ENSG00000162669	DOID:5426
ENSG00000162676	DOID:0112131
